service_date,cluster,operator_ref,route_short_name,route_mkt,route_direction,route_alternative,exclusion_treatment,exclusion_name,status,selected_line_ref,csv_path,html_path,planned_rides,actual_rides,matched_rides,missing_actual_start,null_gtfs_ride_id_rate,error_type,error_message
2026-07-07,שרון,15,347,10347,2,#,segment,חופש גדול,ok,10934,data/output/reliability/line_reliability_2026-07-07_op_15_line_10934.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_10934.html,81.0,81.0,72.0,0.0,0.1111111111111111,,
2026-07-07,שרון,15,349,12349,1,#,segment,חופש גדול,ok,15116,data/output/reliability/line_reliability_2026-07-07_op_15_line_15116.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_15116.html,2.0,2.0,2.0,0.0,0.0,,
2026-07-07,שרון,15,349,12349,2,#,segment,חופש גדול,ok,15117,data/output/reliability/line_reliability_2026-07-07_op_15_line_15117.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_15117.html,3.0,3.0,3.0,0.0,0.0,,
2026-07-07,שרון,15,39,16039,1,#,segment,חופש גדול,ok,9439,data/output/reliability/line_reliability_2026-07-07_op_15_line_9439.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_9439.html,23.0,23.0,21.0,0.0,0.08695652173913043,,
2026-07-07,שרון,15,39,16039,2,#,segment,חופש גדול,ok,9441,data/output/reliability/line_reliability_2026-07-07_op_15_line_9441.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_9441.html,22.0,22.0,22.0,0.0,0.0,,
2026-07-07,שרון,15,4,42004,2,1,segment,חופש גדול,ok,7851,data/output/reliability/line_reliability_2026-07-07_op_15_line_7851.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7851.html,2.0,2.0,2.0,0.0,0.0,,
2026-07-07,שרון,15,4,42004,3,#,segment,חופש גדול,ok,7852,data/output/reliability/line_reliability_2026-07-07_op_15_line_7852.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7852.html,7.0,7.0,6.0,0.0,0.14285714285714285,,
2026-07-07,שרון,15,4,42004,3,2,segment,חופש גדול,ok,7854,data/output/reliability/line_reliability_2026-07-07_op_15_line_7854.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7854.html,1.0,1.0,1.0,0.0,0.0,,
2026-07-07,שרון,15,42,26042,1,#,segment,חופש גדול,ok,20160,data/output/reliability/line_reliability_2026-07-07_op_15_line_20160.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_20160.html,36.0,34.0,33.0,2.0,0.027777777777777776,,
2026-07-07,שרון,15,42,26042,2,#,segment,חופש גדול,ok,20161,data/output/reliability/line_reliability_2026-07-07_op_15_line_20161.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_20161.html,37.0,37.0,35.0,0.0,0.05405405405405406,,
2026-07-07,שרון,15,47,19047,1,#,segment,חופש גדול,ok,7699,data/output/reliability/line_reliability_2026-07-07_op_15_line_7699.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7699.html,63.0,63.0,60.0,0.0,0.047619047619047616,,
2026-07-07,שרון,15,47,19047,2,#,segment,חופש גדול,ok,7700,data/output/reliability/line_reliability_2026-07-07_op_15_line_7700.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7700.html,70.0,70.0,63.0,0.0,0.1,,
2026-07-07,שרון,15,48,20048,1,#,segment,חופש גדול,ok,7701,data/output/reliability/line_reliability_2026-07-07_op_15_line_7701.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7701.html,61.0,60.0,57.0,1.0,0.04918032786885246,,
2026-07-07,שרון,15,48,20048,2,#,segment,חופש גדול,ok,7704,data/output/reliability/line_reliability_2026-07-07_op_15_line_7704.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7704.html,68.0,68.0,61.0,0.0,0.10294117647058823,,
2026-07-07,שרון,15,5,33005,1,#,segment,חופש גדול,ok,7855,data/output/reliability/line_reliability_2026-07-07_op_15_line_7855.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7855.html,6.0,6.0,6.0,0.0,0.0,,
2026-07-07,שרון,15,5,33005,2,#,segment,חופש גדול,ok,7856,data/output/reliability/line_reliability_2026-07-07_op_15_line_7856.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7856.html,5.0,5.0,5.0,0.0,0.0,,
2026-07-07,שרון,15,5,77005,1,#,segment,חופש גדול,ok,15102,data/output/reliability/line_reliability_2026-07-07_op_15_line_15102.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_15102.html,35.0,35.0,30.0,0.0,0.14285714285714285,,
2026-07-07,שרון,15,5,77005,2,#,segment,חופש גדול,ok,15103,data/output/reliability/line_reliability_2026-07-07_op_15_line_15103.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_15103.html,34.0,34.0,31.0,0.0,0.08823529411764706,,
2026-07-07,שרון,15,65,27065,1,#,segment,חופש גדול,ok,14971,data/output/reliability/line_reliability_2026-07-07_op_15_line_14971.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_14971.html,4.0,3.0,2.0,1.0,0.25,,
2026-07-07,שרון,15,65,27065,2,#,segment,חופש גדול,ok,14972,data/output/reliability/line_reliability_2026-07-07_op_15_line_14972.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_14972.html,4.0,3.0,3.0,1.0,0.0,,
2026-07-07,שרון,15,67,20067,1,#,segment,חופש גדול,ok,14963,data/output/reliability/line_reliability_2026-07-07_op_15_line_14963.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_14963.html,5.0,5.0,5.0,0.0,0.0,,
2026-07-07,שרון,15,67,20067,2,#,segment,חופש גדול,ok,14964,data/output/reliability/line_reliability_2026-07-07_op_15_line_14964.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_14964.html,6.0,6.0,6.0,0.0,0.0,,
2026-07-07,שרון,15,8,28008,1,#,segment,חופש גדול,ok,9767,data/output/reliability/line_reliability_2026-07-07_op_15_line_9767.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_9767.html,58.0,58.0,53.0,0.0,0.08620689655172414,,
2026-07-07,שרון,15,8,28008,2,#,segment,חופש גדול,ok,9768,data/output/reliability/line_reliability_2026-07-07_op_15_line_9768.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_9768.html,55.0,55.0,49.0,0.0,0.10909090909090909,,
2026-07-07,שרון,15,9,50009,1,#,segment,חופש גדול,ok,20819,data/output/reliability/line_reliability_2026-07-07_op_15_line_20819.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_20819.html,50.0,50.0,48.0,0.0,0.04,,
2026-07-07,שרון,15,9,64009,1,#,segment,חופש גדול,ok,29487,data/output/reliability/line_reliability_2026-07-07_op_15_line_29487.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_29487.html,59.0,57.0,53.0,2.0,0.06779661016949153,,
2026-07-07,שרון,15,9,64009,2,#,segment,חופש גדול,ok,29488,data/output/reliability/line_reliability_2026-07-07_op_15_line_29488.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_29488.html,52.0,51.0,49.0,1.0,0.038461538461538464,,
2026-07-07,שרון,15,90,25090,1,#,segment,חופש גדול,ok,7705,data/output/reliability/line_reliability_2026-07-07_op_15_line_7705.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7705.html,66.0,66.0,59.0,0.0,0.10606060606060606,,
2026-07-07,שרון,15,90,25090,2,#,segment,חופש גדול,ok,7707,data/output/reliability/line_reliability_2026-07-07_op_15_line_7707.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_7707.html,58.0,58.0,56.0,0.0,0.034482758620689655,,
2026-07-07,שרון,15,91,40091,1,#,segment,חופש גדול,ok,16352,data/output/reliability/line_reliability_2026-07-07_op_15_line_16352.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_16352.html,38.0,37.0,32.0,1.0,0.13157894736842105,,
2026-07-07,שרון,15,91,40091,2,#,segment,חופש גדול,ok,16353,data/output/reliability/line_reliability_2026-07-07_op_15_line_16353.csv,data/output/reliability/line_reliability_2026-07-07_op_15_line_16353.html,38.0,38.0,34.0,0.0,0.10526315789473684,,
2026-07-07,שרון,15,96,40096,2,1,segment,חופש גדול,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-07-07,שרון,15,97,28097,2,1,segment,חופש גדול,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-07-07,שרון,15,98,23098,2,#,segment,חופש גדול,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-07-07,שרון,15,99,23099,2,1,segment,חופש גדול,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
