planned_start_time,actual_start_time,gtfs_ride_id
2026-07-28T02:00:00+00:00,2026-07-28T02:00:00+00:00,152127616.0
2026-07-28T03:00:00+00:00,2026-07-28T03:00:00+00:00,152061580.0
2026-07-28T03:20:00+00:00,2026-07-28T03:20:00+00:00,152127620.0
2026-07-28T03:40:00+00:00,2026-07-28T03:40:00+00:00,152061581.0
2026-07-28T04:00:00+00:00,2026-07-28T04:00:00+00:00,152061579.0
2026-07-28T04:20:00+00:00,2026-07-28T04:20:00+00:00,152061495.0
2026-07-28T04:40:00+00:00,2026-07-28T04:40:00+00:00,152127613.0
2026-07-28T05:00:00+00:00,2026-07-28T05:00:00+00:00,152042866.0
2026-07-28T05:20:00+00:00,2026-07-28T05:20:00+00:00,152061125.0
2026-07-28T05:40:00+00:00,2026-07-28T05:40:00+00:00,152034917.0
2026-07-28T06:00:00+00:00,2026-07-28T06:00:00+00:00,152061118.0
2026-07-28T06:20:00+00:00,2026-07-28T06:20:00+00:00,152061122.0
2026-07-28T06:40:00+00:00,2026-07-28T06:40:00+00:00,152127614.0
2026-07-28T07:00:00+00:00,2026-07-28T07:00:00+00:00,152032542.0
2026-07-28T07:20:00+00:00,2026-07-28T07:20:00+00:00,152032543.0
2026-07-28T07:40:00+00:00,2026-07-28T07:40:00+00:00,152042868.0
2026-07-28T08:00:00+00:00,2026-07-28T08:00:00+00:00,152034919.0
2026-07-28T08:20:00+00:00,2026-07-28T08:20:00+00:00,152061123.0
2026-07-28T08:40:00+00:00,2026-07-28T08:40:00+00:00,152034921.0
2026-07-28T09:00:00+00:00,2026-07-28T09:00:00+00:00,152014430.0
2026-07-28T09:20:00+00:00,2026-07-28T09:20:00+00:00,152043276.0
2026-07-28T09:40:00+00:00,2026-07-28T09:40:00+00:00,152034920.0
2026-07-28T10:00:00+00:00,2026-07-28T10:00:00+00:00,152042867.0
2026-07-28T10:20:00+00:00,2026-07-28T10:20:00+00:00,152035450.0
2026-07-28T10:40:00+00:00,2026-07-28T10:40:00+00:00,152034918.0
2026-07-28T11:00:00+00:00,2026-07-28T11:00:00+00:00,152086031.0
2026-07-28T11:20:00+00:00,2026-07-28T11:20:00+00:00,152015888.0
2026-07-28T11:40:00+00:00,2026-07-28T11:40:00+00:00,152127615.0
2026-07-28T12:00:00+00:00,2026-07-28T12:00:00+00:00,152061119.0
2026-07-28T12:20:00+00:00,2026-07-28T12:20:00+00:00,152061490.0
2026-07-28T12:40:00+00:00,2026-07-28T12:40:00+00:00,152042869.0
2026-07-28T13:00:00+00:00,2026-07-28T13:00:00+00:00,152042870.0
2026-07-28T13:20:00+00:00,2026-07-28T13:20:00+00:00,152061121.0
2026-07-28T13:40:00+00:00,2026-07-28T13:40:00+00:00,152127618.0
2026-07-28T14:00:00+00:00,2026-07-28T14:00:00+00:00,152061120.0
2026-07-28T14:20:00+00:00,2026-07-28T14:20:00+00:00,152042871.0
2026-07-28T14:40:00+00:00,2026-07-28T14:40:00+00:00,152043255.0
2026-07-28T15:00:00+00:00,2026-07-28T15:00:00+00:00,152014429.0
2026-07-28T15:20:00+00:00,2026-07-28T15:20:00+00:00,152127619.0
2026-07-28T15:40:00+00:00,2026-07-28T15:40:00+00:00,152043274.0
2026-07-28T16:00:00+00:00,2026-07-28T16:00:00+00:00,152127617.0
2026-07-28T16:20:00+00:00,2026-07-28T16:20:00+00:00,152086032.0
2026-07-28T16:40:00+00:00,2026-07-28T16:40:00+00:00,152042872.0
2026-07-28T17:00:00+00:00,2026-07-28T17:00:00+00:00,152015887.0
2026-07-28T17:30:00+00:00,2026-07-28T17:30:00+00:00,152061494.0
2026-07-28T18:00:00+00:00,2026-07-28T18:00:00+00:00,152042874.0
2026-07-28T18:30:00+00:00,2026-07-28T18:30:00+00:00,152086066.0
2026-07-28T19:00:00+00:00,2026-07-28T19:00:00+00:00,152043275.0
2026-07-28T19:30:00+00:00,2026-07-28T19:30:00+00:00,152061124.0
,2026-07-28T04:50:00+00:00,
,2026-07-28T06:13:00+00:00,
,2026-07-28T06:24:00+00:00,
