planned_start_time,actual_start_time,gtfs_ride_id
2026-09-06T03:30:00+00:00,2026-09-06T03:30:00+00:00,156118214
2026-09-06T04:15:00+00:00,2026-09-06T04:15:00+00:00,156030758
2026-09-06T05:00:00+00:00,2026-09-06T05:00:00+00:00,156022161
2026-09-06T05:45:00+00:00,2026-09-06T05:45:00+00:00,156010677
2026-09-06T07:45:00+00:00,2026-09-06T07:45:00+00:00,156118215
2026-09-06T07:45:00+00:00,2026-09-06T07:45:00+00:00,156118215
2026-09-06T10:00:00+00:00,2026-09-06T10:00:00+00:00,156038883
2026-09-06T12:00:00+00:00,2026-09-06T12:00:00+00:00,156118216
2026-09-06T13:00:00+00:00,2026-09-06T13:00:00+00:00,156031761
2026-09-06T14:00:00+00:00,2026-09-06T14:00:00+00:00,156010678
2026-09-06T15:30:00+00:00,2026-09-06T15:30:00+00:00,156030759
