planned_start_time,actual_start_time,gtfs_ride_id
2026-08-04T21:55:00+00:00,,152959068
2026-08-05T06:30:00+00:00,2026-08-05T06:30:00+00:00,152956670
2026-08-05T08:00:00+00:00,,152961837
2026-08-05T09:30:00+00:00,2026-08-05T09:30:00+00:00,153043869
2026-08-05T11:00:00+00:00,2026-08-05T11:00:00+00:00,152955973
2026-08-05T12:45:00+00:00,2026-08-05T12:45:00+00:00,152957338
2026-08-05T14:45:00+00:00,,152956669
2026-08-05T16:45:00+00:00,2026-08-05T16:45:00+00:00,152955974
2026-08-05T17:30:00+00:00,2026-08-05T17:30:00+00:00,152957166
2026-08-05T18:55:00+00:00,,152956671
2026-08-05T19:55:00+00:00,2026-08-05T19:55:00+00:00,152961838
2026-08-05T20:55:00+00:00,,152957167
