service_date,cluster,operator_ref,route_short_name,route_mkt,route_direction,route_alternative,exclusion_treatment,exclusion_name,status,selected_line_ref,csv_path,html_path,planned_rides,actual_rides,matched_rides,missing_actual_start,null_gtfs_ride_id_rate,error_type,error_message
2026-09-06,שרון חולון מרחבי,15,524,10524,1,#,normal,,ok,5214,data/output/reliability/line_reliability_2026-09-06_op_15_line_5214.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5214.html,18.0,18.0,16.0,0.0,0.1111111111111111,,
2026-09-06,שרון חולון מרחבי,15,524,10524,2,#,normal,,ok,5216,data/output/reliability/line_reliability_2026-09-06_op_15_line_5216.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5216.html,16.0,16.0,15.0,0.0,0.0625,,
2026-09-06,שרון חולון מרחבי,15,525,10525,1,#,normal,,ok,5218,data/output/reliability/line_reliability_2026-09-06_op_15_line_5218.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5218.html,34.0,34.0,34.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,525,10525,2,#,normal,,ok,5221,data/output/reliability/line_reliability_2026-09-06_op_15_line_5221.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5221.html,36.0,36.0,33.0,0.0,0.08333333333333333,,
2026-09-06,שרון חולון מרחבי,15,531,10531,1,#,normal,,ok,5224,data/output/reliability/line_reliability_2026-09-06_op_15_line_5224.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5224.html,28.0,28.0,28.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,531,10531,2,#,normal,,ok,5226,data/output/reliability/line_reliability_2026-09-06_op_15_line_5226.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5226.html,34.0,34.0,32.0,0.0,0.058823529411764705,,
2026-09-06,שרון חולון מרחבי,15,532,10532,1,#,normal,,ok,19687,data/output/reliability/line_reliability_2026-09-06_op_15_line_19687.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_19687.html,1.0,1.0,1.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,532,10532,1,1,normal,,ok,25628,data/output/reliability/line_reliability_2026-09-06_op_15_line_25628.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_25628.html,7.0,7.0,7.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,532,10532,2,#,normal,,ok,5230,data/output/reliability/line_reliability_2026-09-06_op_15_line_5230.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5230.html,15.0,14.0,13.0,1.0,0.06666666666666667,,
2026-09-06,שרון חולון מרחבי,15,532,10532,2,1,normal,,ok,18605,data/output/reliability/line_reliability_2026-09-06_op_15_line_18605.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_18605.html,2.0,2.0,2.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,551,10551,1,#,normal,,ok,19688,data/output/reliability/line_reliability_2026-09-06_op_15_line_19688.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_19688.html,20.0,20.0,19.0,0.0,0.05,,
2026-09-06,שרון חולון מרחבי,15,551,10551,1,1,normal,,ok,26387,data/output/reliability/line_reliability_2026-09-06_op_15_line_26387.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_26387.html,2.0,2.0,2.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,551,10551,2,#,normal,,ok,5234,data/output/reliability/line_reliability_2026-09-06_op_15_line_5234.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5234.html,22.0,22.0,21.0,0.0,0.045454545454545456,,
2026-09-06,שרון חולון מרחבי,15,551,10551,2,1,normal,,ok,26388,data/output/reliability/line_reliability_2026-09-06_op_15_line_26388.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_26388.html,2.0,2.0,1.0,0.0,0.5,,
2026-09-06,שרון חולון מרחבי,15,553,10553,1,#,normal,,ok,9923,data/output/reliability/line_reliability_2026-09-06_op_15_line_9923.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_9923.html,6.0,6.0,6.0,0.0,0.0,,
