planned_start_time,actual_start_time,gtfs_ride_id
2026-07-26T21:00:00+00:00,2026-07-26T21:00:00+00:00,151945343.0
2026-07-26T21:30:00+00:00,2026-07-26T21:30:00+00:00,151945308.0
2026-07-27T03:00:00+00:00,2026-07-27T03:00:00+00:00,151945339.0
2026-07-27T03:30:00+00:00,2026-07-27T03:30:00+00:00,151945314.0
2026-07-27T04:00:00+00:00,2026-07-27T04:00:00+00:00,151945337.0
2026-07-27T04:30:00+00:00,2026-07-27T04:30:00+00:00,151945309.0
2026-07-27T05:00:00+00:00,2026-07-27T05:00:00+00:00,151945332.0
2026-07-27T05:30:00+00:00,2026-07-27T05:30:00+00:00,151945315.0
2026-07-27T06:00:00+00:00,2026-07-27T06:00:00+00:00,151945338.0
2026-07-27T06:30:00+00:00,2026-07-27T06:30:00+00:00,151945316.0
2026-07-27T07:00:00+00:00,2026-07-27T07:00:00+00:00,151945340.0
2026-07-27T07:30:00+00:00,2026-07-27T07:30:00+00:00,151945317.0
2026-07-27T08:00:00+00:00,2026-07-27T08:00:00+00:00,151945341.0
2026-07-27T08:30:00+00:00,2026-07-27T08:30:00+00:00,151945318.0
2026-07-27T09:00:00+00:00,2026-07-27T09:00:00+00:00,151945342.0
2026-07-27T09:30:00+00:00,2026-07-27T09:30:00+00:00,151945319.0
2026-07-27T10:00:00+00:00,2026-07-27T10:00:00+00:00,151945333.0
2026-07-27T10:30:00+00:00,2026-07-27T10:30:00+00:00,151945320.0
2026-07-27T11:00:00+00:00,2026-07-27T11:00:00+00:00,151945334.0
2026-07-27T11:30:00+00:00,2026-07-27T11:30:00+00:00,151945321.0
2026-07-27T12:00:00+00:00,2026-07-27T12:00:00+00:00,151945335.0
2026-07-27T12:30:00+00:00,2026-07-27T12:30:00+00:00,151945322.0
2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,151945336.0
2026-07-27T13:30:00+00:00,2026-07-27T13:30:00+00:00,151945323.0
2026-07-27T14:00:00+00:00,2026-07-27T14:00:00+00:00,151945310.0
2026-07-27T14:30:00+00:00,2026-07-27T14:30:00+00:00,151945324.0
2026-07-27T15:00:00+00:00,2026-07-27T15:00:00+00:00,151945311.0
2026-07-27T15:30:00+00:00,2026-07-27T15:30:00+00:00,151945325.0
2026-07-27T16:00:00+00:00,2026-07-27T16:00:00+00:00,151945312.0
2026-07-27T16:30:00+00:00,2026-07-27T16:30:00+00:00,151945330.0
2026-07-27T17:00:00+00:00,2026-07-27T17:00:00+00:00,151945313.0
2026-07-27T17:30:00+00:00,2026-07-27T17:30:00+00:00,151945327.0
2026-07-27T18:00:00+00:00,2026-07-27T18:00:00+00:00,151945326.0
2026-07-27T18:30:00+00:00,2026-07-27T18:30:00+00:00,151945329.0
2026-07-27T19:00:00+00:00,2026-07-27T19:00:00+00:00,151945306.0
2026-07-27T19:30:00+00:00,2026-07-27T19:30:00+00:00,151945328.0
2026-07-27T20:00:00+00:00,2026-07-27T20:00:00+00:00,151945307.0
2026-07-27T20:30:00+00:00,2026-07-27T20:30:00+00:00,151945331.0
,2026-07-27T03:15:00+00:00,
,2026-07-27T04:22:00+00:00,
,2026-07-27T04:47:00+00:00,
,2026-07-27T10:15:00+00:00,
,2026-07-27T10:20:00+00:00,
