planned_start_time,actual_start_time,gtfs_ride_id
2026-09-14T02:00:00+00:00,2026-09-14T02:00:00+00:00,156782457.0
2026-09-14T02:35:00+00:00,2026-09-14T02:35:00+00:00,156771679.0
2026-09-14T03:05:00+00:00,2026-09-14T03:05:00+00:00,156771669.0
2026-09-14T03:25:00+00:00,2026-09-14T03:25:00+00:00,156821939.0
2026-09-14T03:40:00+00:00,2026-09-14T03:40:00+00:00,156782456.0
2026-09-14T03:40:00+00:00,2026-09-14T03:40:00+00:00,156782456.0
2026-09-14T04:15:00+00:00,2026-09-14T04:15:00+00:00,156790661.0
2026-09-14T04:55:00+00:00,2026-09-14T04:55:00+00:00,156771678.0
2026-09-14T05:35:00+00:00,2026-09-14T05:35:00+00:00,156771672.0
2026-09-14T06:15:00+00:00,2026-09-14T06:15:00+00:00,156781005.0
2026-09-14T06:50:00+00:00,2026-09-14T06:50:00+00:00,156774186.0
2026-09-14T07:25:00+00:00,2026-09-14T07:25:00+00:00,156774187.0
2026-09-14T07:55:00+00:00,2026-09-14T07:55:00+00:00,156778706.0
2026-09-14T08:30:00+00:00,2026-09-14T08:30:00+00:00,156778705.0
2026-09-14T09:10:00+00:00,2026-09-14T09:10:00+00:00,156821942.0
2026-09-14T09:40:00+00:00,2026-09-14T09:40:00+00:00,156821940.0
2026-09-14T10:15:00+00:00,2026-09-14T10:15:00+00:00,156790663.0
2026-09-14T10:45:00+00:00,2026-09-14T10:45:00+00:00,156771670.0
2026-09-14T11:10:00+00:00,2026-09-14T11:10:00+00:00,156782455.0
2026-09-14T11:55:00+00:00,2026-09-14T11:55:00+00:00,156774184.0
2026-09-14T12:35:00+00:00,,156821938.0
2026-09-14T13:15:00+00:00,2026-09-14T13:15:00+00:00,156774183.0
2026-09-14T13:55:00+00:00,2026-09-14T13:55:00+00:00,156782458.0
2026-09-14T14:30:00+00:00,2026-09-14T14:30:00+00:00,156774185.0
2026-09-14T15:00:00+00:00,2026-09-14T15:00:00+00:00,156821941.0
2026-09-14T15:40:00+00:00,2026-09-14T15:40:00+00:00,156782459.0
2026-09-14T16:10:00+00:00,2026-09-14T16:10:00+00:00,156781006.0
2026-09-14T16:50:00+00:00,2026-09-14T16:50:00+00:00,156778704.0
2026-09-14T17:30:00+00:00,2026-09-14T17:30:00+00:00,156790662.0
2026-09-14T17:55:00+00:00,2026-09-14T17:55:00+00:00,156771671.0
2026-09-14T18:20:00+00:00,2026-09-14T18:20:00+00:00,156778703.0
2026-09-14T18:50:00+00:00,2026-09-14T18:50:00+00:00,156778702.0
2026-09-14T19:15:00+00:00,2026-09-14T19:15:00+00:00,156771668.0
2026-09-14T19:50:00+00:00,2026-09-14T19:50:00+00:00,156774188.0
2026-09-14T20:20:00+00:00,2026-09-14T20:20:00+00:00,156774189.0
2026-09-14T20:50:00+00:00,2026-09-14T20:50:00+00:00,156781099.0
,2026-09-14T11:11:00+00:00,
