planned_start_time,actual_start_time,gtfs_ride_id
2026-09-09T04:00:00+00:00,2026-09-09T04:00:00+00:00,156484662
2026-09-09T05:00:00+00:00,2026-09-09T05:00:00+00:00,156484664
2026-09-09T06:00:00+00:00,2026-09-09T06:00:00+00:00,156464892
2026-09-09T07:00:00+00:00,2026-09-09T07:00:00+00:00,156484665
2026-09-09T07:30:00+00:00,2026-09-09T07:30:00+00:00,156375269
2026-09-09T08:00:00+00:00,2026-09-09T08:00:00+00:00,156375272
2026-09-09T08:30:00+00:00,2026-09-09T08:30:00+00:00,156383587
2026-09-09T09:00:00+00:00,2026-09-09T09:00:00+00:00,156391321
2026-09-09T09:30:00+00:00,2026-09-09T09:30:00+00:00,156466931
2026-09-09T10:00:00+00:00,2026-09-09T10:00:00+00:00,156465689
2026-09-09T10:30:00+00:00,2026-09-09T10:30:00+00:00,156465665
2026-09-09T11:00:00+00:00,2026-09-09T11:00:00+00:00,156375273
2026-09-09T11:20:00+00:00,2026-09-09T11:20:00+00:00,156464884
2026-09-09T11:40:00+00:00,2026-09-09T11:40:00+00:00,156463011
2026-09-09T12:00:00+00:00,2026-09-09T12:00:00+00:00,156465690
2026-09-09T12:20:00+00:00,2026-09-09T12:20:00+00:00,156463012
2026-09-09T12:40:00+00:00,2026-09-09T12:40:00+00:00,156435827
2026-09-09T13:00:00+00:00,2026-09-09T13:00:00+00:00,156484661
2026-09-09T13:20:00+00:00,2026-09-09T13:20:00+00:00,156435831
2026-09-09T13:40:00+00:00,2026-09-09T13:40:00+00:00,156463013
2026-09-09T14:00:00+00:00,2026-09-09T14:00:00+00:00,156375266
2026-09-09T14:20:00+00:00,2026-09-09T14:20:00+00:00,156484663
2026-09-09T14:40:00+00:00,2026-09-09T14:40:00+00:00,156463014
2026-09-09T15:00:00+00:00,2026-09-09T15:00:00+00:00,156466280
2026-09-09T15:30:00+00:00,2026-09-09T15:30:00+00:00,156375270
2026-09-09T16:00:00+00:00,2026-09-09T16:00:00+00:00,156464883
2026-09-09T16:30:00+00:00,2026-09-09T16:30:00+00:00,156466932
2026-09-09T17:00:00+00:00,,156465669
2026-09-09T17:30:00+00:00,2026-09-09T17:30:00+00:00,156383588
2026-09-09T18:15:00+00:00,2026-09-09T18:15:00+00:00,156391319
2026-09-09T19:00:00+00:00,2026-09-09T19:00:00+00:00,156375271
2026-09-09T20:00:00+00:00,2026-09-09T20:00:00+00:00,156391318
