planned_start_time,actual_start_time,gtfs_ride_id
2026-06-30T03:00:00+00:00,2026-06-30T03:00:00+00:00,149007520.0
2026-06-30T03:20:00+00:00,2026-06-30T03:20:00+00:00,149007540.0
2026-06-30T03:40:00+00:00,2026-06-30T03:40:00+00:00,149007504.0
2026-06-30T04:00:00+00:00,2026-06-30T04:00:00+00:00,149007528.0
2026-06-30T04:20:00+00:00,2026-06-30T04:20:00+00:00,149007538.0
2026-06-30T04:40:00+00:00,2026-06-30T04:40:00+00:00,149007505.0
2026-06-30T05:00:00+00:00,2026-06-30T05:00:00+00:00,149007523.0
2026-06-30T05:20:00+00:00,2026-06-30T05:20:00+00:00,149007539.0
2026-06-30T05:40:00+00:00,2026-06-30T05:40:00+00:00,149007506.0
2026-06-30T06:00:00+00:00,2026-06-30T06:00:00+00:00,149007517.0
2026-06-30T06:20:00+00:00,2026-06-30T06:20:00+00:00,149007544.0
2026-06-30T06:40:00+00:00,2026-06-30T06:40:00+00:00,149007507.0
2026-06-30T07:00:00+00:00,2026-06-30T07:00:00+00:00,149007522.0
2026-06-30T07:20:00+00:00,2026-06-30T07:20:00+00:00,149007545.0
2026-06-30T07:40:00+00:00,2026-06-30T07:40:00+00:00,149007508.0
2026-06-30T08:00:00+00:00,2026-06-30T08:00:00+00:00,149007526.0
2026-06-30T08:20:00+00:00,2026-06-30T08:20:00+00:00,149007541.0
2026-06-30T08:40:00+00:00,2026-06-30T08:40:00+00:00,149007509.0
2026-06-30T09:00:00+00:00,2026-06-30T09:00:00+00:00,149007524.0
2026-06-30T09:20:00+00:00,2026-06-30T09:20:00+00:00,149007537.0
2026-06-30T09:40:00+00:00,2026-06-30T09:40:00+00:00,149007510.0
2026-06-30T10:00:00+00:00,2026-06-30T10:00:00+00:00,149007518.0
2026-06-30T10:20:00+00:00,2026-06-30T10:20:00+00:00,149007542.0
2026-06-30T10:40:00+00:00,2026-06-30T10:40:00+00:00,149007511.0
2026-06-30T11:00:00+00:00,2026-06-30T11:00:00+00:00,149007529.0
2026-06-30T11:20:00+00:00,2026-06-30T11:20:00+00:00,149007534.0
2026-06-30T11:40:00+00:00,2026-06-30T11:40:00+00:00,149007512.0
2026-06-30T12:00:00+00:00,2026-06-30T12:00:00+00:00,149007521.0
2026-06-30T12:20:00+00:00,2026-06-30T12:20:00+00:00,149007543.0
2026-06-30T12:40:00+00:00,2026-06-30T12:40:00+00:00,149007513.0
2026-06-30T13:00:00+00:00,2026-06-30T13:00:00+00:00,149007519.0
2026-06-30T13:20:00+00:00,2026-06-30T13:20:00+00:00,149007546.0
2026-06-30T13:40:00+00:00,2026-06-30T13:40:00+00:00,149007514.0
2026-06-30T14:00:00+00:00,2026-06-30T14:00:00+00:00,149007525.0
2026-06-30T14:20:00+00:00,2026-06-30T14:20:00+00:00,149007547.0
2026-06-30T14:40:00+00:00,2026-06-30T14:40:00+00:00,149007515.0
2026-06-30T15:00:00+00:00,2026-06-30T15:00:00+00:00,149007527.0
2026-06-30T15:20:00+00:00,2026-06-30T15:20:00+00:00,149007548.0
2026-06-30T15:40:00+00:00,2026-06-30T15:40:00+00:00,149007516.0
2026-06-30T16:00:00+00:00,2026-06-30T16:00:00+00:00,149007533.0
2026-06-30T16:30:00+00:00,2026-06-30T16:30:00+00:00,149007530.0
2026-06-30T17:00:00+00:00,2026-06-30T17:00:00+00:00,149007532.0
2026-06-30T17:30:00+00:00,2026-06-30T17:30:00+00:00,149007549.0
2026-06-30T18:00:00+00:00,2026-06-30T18:00:00+00:00,149007502.0
2026-06-30T18:30:00+00:00,2026-06-30T18:30:00+00:00,149007531.0
2026-06-30T19:00:00+00:00,2026-06-30T19:00:00+00:00,149007535.0
2026-06-30T19:30:00+00:00,2026-06-30T19:30:00+00:00,149007503.0
2026-06-30T20:00:00+00:00,2026-06-30T20:00:00+00:00,149007536.0
,2026-06-30T02:27:00+00:00,
,2026-06-30T02:46:00+00:00,
,2026-06-30T03:42:00+00:00,
,2026-06-30T04:35:00+00:00,
,2026-06-30T05:26:00+00:00,
,2026-06-30T13:25:00+00:00,
,2026-06-30T19:55:00+00:00,
