planned_start_time,actual_start_time,gtfs_ride_id
2026-06-30T03:00:00+00:00,2026-06-30T03:00:00+00:00,148959523.0
2026-06-30T04:00:00+00:00,2026-06-30T04:00:00+00:00,148959530.0
2026-06-30T05:00:00+00:00,2026-06-30T05:00:00+00:00,148959512.0
2026-06-30T05:30:00+00:00,2026-06-30T05:30:00+00:00,148959529.0
2026-06-30T06:00:00+00:00,2026-06-30T06:00:00+00:00,148959525.0
2026-06-30T06:30:00+00:00,2026-06-30T06:30:00+00:00,148959513.0
2026-06-30T07:00:00+00:00,2026-06-30T07:00:00+00:00,148959514.0
2026-06-30T08:00:00+00:00,2026-06-30T08:00:00+00:00,148959515.0
2026-06-30T09:00:00+00:00,2026-06-30T09:00:00+00:00,148959526.0
2026-06-30T10:00:00+00:00,2026-06-30T10:00:00+00:00,148959516.0
2026-06-30T11:00:00+00:00,2026-06-30T11:00:00+00:00,148959527.0
2026-06-30T12:00:00+00:00,2026-06-30T12:00:00+00:00,148959517.0
2026-06-30T12:30:00+00:00,2026-06-30T12:30:00+00:00,148959531.0
2026-06-30T13:00:00+00:00,2026-06-30T13:00:00+00:00,148959518.0
2026-06-30T13:30:00+00:00,2026-06-30T13:30:00+00:00,148959532.0
2026-06-30T14:00:00+00:00,2026-06-30T14:00:00+00:00,148959519.0
2026-06-30T15:00:00+00:00,2026-06-30T15:00:00+00:00,148959520.0
2026-06-30T16:00:00+00:00,2026-06-30T16:00:00+00:00,148959521.0
2026-06-30T17:00:00+00:00,2026-06-30T17:00:00+00:00,148959524.0
2026-06-30T18:00:00+00:00,2026-06-30T18:00:00+00:00,148959528.0
2026-06-30T19:00:00+00:00,2026-06-30T19:00:00+00:00,148959522.0
,2026-06-30T02:22:00+00:00,
,2026-06-30T05:02:00+00:00,
