planned_start_time,actual_start_time,gtfs_ride_id
2026-07-05T21:05:00+00:00,2026-07-05T21:05:00+00:00,149680109.0
2026-07-05T21:30:00+00:00,2026-07-05T21:30:00+00:00,149679282.0
2026-07-05T22:15:00+00:00,2026-07-05T22:15:00+00:00,149654373.0
2026-07-05T23:00:00+00:00,2026-07-05T23:00:00+00:00,149680265.0
2026-07-06T03:00:00+00:00,2026-07-06T03:00:00+00:00,149609424.0
2026-07-06T03:20:00+00:00,2026-07-06T03:20:00+00:00,149680562.0
2026-07-06T03:40:00+00:00,2026-07-06T03:40:00+00:00,149680263.0
2026-07-06T04:00:00+00:00,2026-07-06T04:00:00+00:00,149700862.0
2026-07-06T04:20:00+00:00,2026-07-06T04:20:00+00:00,149654372.0
2026-07-06T04:40:00+00:00,2026-07-06T04:40:00+00:00,149680264.0
2026-07-06T05:00:00+00:00,2026-07-06T05:00:00+00:00,149680105.0
2026-07-06T05:20:00+00:00,2026-07-06T05:20:00+00:00,149620388.0
2026-07-06T05:40:00+00:00,2026-07-06T05:40:00+00:00,149609226.0
2026-07-06T06:00:00+00:00,2026-07-06T06:00:00+00:00,149700858.0
2026-07-06T06:25:00+00:00,2026-07-06T06:25:00+00:00,149680563.0
2026-07-06T06:50:00+00:00,2026-07-06T06:50:00+00:00,149700861.0
2026-07-06T07:15:00+00:00,2026-07-06T07:15:00+00:00,149679279.0
2026-07-06T07:40:00+00:00,2026-07-06T07:40:00+00:00,149698357.0
2026-07-06T08:05:00+00:00,2026-07-06T08:05:00+00:00,149680106.0
2026-07-06T08:30:00+00:00,,149680267.0
2026-07-06T08:55:00+00:00,2026-07-06T08:55:00+00:00,149700866.0
2026-07-06T09:15:00+00:00,2026-07-06T09:15:00+00:00,149620385.0
2026-07-06T09:35:00+00:00,2026-07-06T09:35:00+00:00,149700863.0
2026-07-06T09:55:00+00:00,2026-07-06T09:55:00+00:00,149700860.0
2026-07-06T09:55:00+00:00,2026-07-06T09:55:00+00:00,149700860.0
2026-07-06T10:15:00+00:00,2026-07-06T10:15:00+00:00,149700859.0
2026-07-06T10:35:00+00:00,2026-07-06T10:35:00+00:00,149680272.0
2026-07-06T10:55:00+00:00,2026-07-06T10:55:00+00:00,149679280.0
2026-07-06T11:15:00+00:00,2026-07-06T11:15:00+00:00,149680564.0
2026-07-06T11:35:00+00:00,2026-07-06T11:35:00+00:00,149698358.0
2026-07-06T11:55:00+00:00,2026-07-06T11:55:00+00:00,149680270.0
2026-07-06T12:15:00+00:00,2026-07-06T12:15:00+00:00,149698359.0
2026-07-06T12:35:00+00:00,2026-07-06T12:35:00+00:00,149700865.0
2026-07-06T12:55:00+00:00,2026-07-06T12:55:00+00:00,149700864.0
2026-07-06T13:15:00+00:00,2026-07-06T13:15:00+00:00,149680107.0
2026-07-06T13:35:00+00:00,2026-07-06T13:35:00+00:00,149620404.0
2026-07-06T13:55:00+00:00,2026-07-06T13:55:00+00:00,149654371.0
2026-07-06T14:15:00+00:00,2026-07-06T14:15:00+00:00,149620397.0
2026-07-06T14:35:00+00:00,2026-07-06T14:35:00+00:00,149698362.0
2026-07-06T14:55:00+00:00,2026-07-06T14:55:00+00:00,149680271.0
2026-07-06T15:15:00+00:00,2026-07-06T15:15:00+00:00,149620398.0
2026-07-06T15:35:00+00:00,2026-07-06T15:35:00+00:00,149680108.0
2026-07-06T16:15:00+00:00,2026-07-06T16:15:00+00:00,149698360.0
2026-07-06T16:35:00+00:00,2026-07-06T16:35:00+00:00,149680269.0
2026-07-06T16:35:00+00:00,2026-07-06T16:35:00+00:00,149680269.0
2026-07-06T16:55:00+00:00,2026-07-06T16:55:00+00:00,149620406.0
2026-07-06T17:15:00+00:00,2026-07-06T17:15:00+00:00,149620405.0
2026-07-06T17:40:00+00:00,2026-07-06T17:40:00+00:00,149680268.0
2026-07-06T18:05:00+00:00,2026-07-06T18:05:00+00:00,149698363.0
2026-07-06T18:35:00+00:00,2026-07-06T18:35:00+00:00,149679281.0
2026-07-06T19:05:00+00:00,2026-07-06T19:05:00+00:00,149680266.0
2026-07-06T19:35:00+00:00,2026-07-06T19:35:00+00:00,149680273.0
2026-07-06T19:35:00+00:00,2026-07-06T19:35:00+00:00,149680273.0
2026-07-06T20:05:00+00:00,2026-07-06T20:05:00+00:00,149698361.0
,2026-07-06T04:08:00+00:00,
,2026-07-06T04:46:00+00:00,
,2026-07-06T05:35:00+00:00,
,2026-07-06T09:21:00+00:00,
,2026-07-06T11:38:00+00:00,
,2026-07-06T14:20:00+00:00,
