service_date,cluster,operator_ref,route_short_name,route_mkt,route_direction,route_alternative,exclusion_treatment,exclusion_name,status,selected_line_ref,csv_path,html_path,planned_rides,actual_rides,matched_rides,missing_actual_start,null_gtfs_ride_id_rate,error_type,error_message
2026-07-01,הנגב,15,55,24055,2,#,segment,חופש גדול,ok,8199,data/output/reliability/line_reliability_2026-07-01_op_15_line_8199.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8199.html,5.0,5.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,55,24055,2,1,segment,חופש גדול,ok,14815,data/output/reliability/line_reliability_2026-07-01_op_15_line_14815.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_14815.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,559,10559,1,#,segment,חופש גדול,ok,10171,data/output/reliability/line_reliability_2026-07-01_op_15_line_10171.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_10171.html,3.0,3.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,559,10559,2,#,segment,חופש גדול,ok,10172,data/output/reliability/line_reliability_2026-07-01_op_15_line_10172.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_10172.html,2.0,2.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,56,35056,1,#,segment,חופש גדול,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-07-01,הנגב,15,56,35056,2,#,segment,חופש גדול,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-07-01,הנגב,15,570,11570,1,#,segment,חופש גדול,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-07-01,הנגב,15,570,11570,2,#,segment,חופש גדול,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-07-01,הנגב,15,581,11581,1,#,segment,חופש גדול,ok,43215,data/output/reliability/line_reliability_2026-07-01_op_15_line_43215.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_43215.html,5.0,5.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,581,11581,2,#,segment,חופש גדול,ok,43216,data/output/reliability/line_reliability_2026-07-01_op_15_line_43216.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_43216.html,4.0,4.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,588,10588,1,#,segment,חופש גדול,ok,11697,data/output/reliability/line_reliability_2026-07-01_op_15_line_11697.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11697.html,3.0,3.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,588,10588,2,#,segment,חופש גדול,ok,11698,data/output/reliability/line_reliability_2026-07-01_op_15_line_11698.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11698.html,2.0,2.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,589,12589,1,#,segment,חופש גדול,ok,19316,data/output/reliability/line_reliability_2026-07-01_op_15_line_19316.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_19316.html,2.0,2.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,589,12589,2,#,segment,חופש גדול,ok,19317,data/output/reliability/line_reliability_2026-07-01_op_15_line_19317.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_19317.html,3.0,3.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,59,16059,1,#,segment,חופש גדול,ok,8072,data/output/reliability/line_reliability_2026-07-01_op_15_line_8072.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8072.html,9.0,9.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,59,16059,2,#,segment,חופש גדול,ok,8073,data/output/reliability/line_reliability_2026-07-01_op_15_line_8073.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8073.html,10.0,10.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,60,23060,1,#,segment,חופש גדול,ok,11750,data/output/reliability/line_reliability_2026-07-01_op_15_line_11750.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11750.html,5.0,5.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,60,23060,1,1,segment,חופש גדול,ok,16749,data/output/reliability/line_reliability_2026-07-01_op_15_line_16749.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_16749.html,1.0,1.0,0.0,0.0,1.0,,
