planned_start_time,actual_start_time,gtfs_ride_id
2026-09-13T21:05:00+00:00,,156757107.0
2026-09-13T21:25:00+00:00,,156759454.0
2026-09-13T21:45:00+00:00,,156757040.0
2026-09-14T02:45:00+00:00,2026-09-14T02:45:00+00:00,156765507.0
2026-09-14T02:45:00+00:00,2026-09-14T02:45:00+00:00,156765507.0
2026-09-14T03:40:00+00:00,2026-09-14T03:40:00+00:00,156759459.0
2026-09-14T04:00:00+00:00,2026-09-14T04:00:00+00:00,156759455.0
2026-09-14T05:20:00+00:00,2026-09-14T05:20:00+00:00,156757110.0
2026-09-14T05:55:00+00:00,2026-09-14T05:55:00+00:00,156757044.0
2026-09-14T06:50:00+00:00,2026-09-14T06:50:00+00:00,156752943.0
2026-09-14T07:40:00+00:00,2026-09-14T07:40:00+00:00,156765508.0
2026-09-14T08:30:00+00:00,2026-09-14T08:30:00+00:00,156757042.0
2026-09-14T09:15:00+00:00,2026-09-14T09:15:00+00:00,156758648.0
2026-09-14T10:00:00+00:00,2026-09-14T10:00:00+00:00,156759456.0
2026-09-14T10:35:00+00:00,2026-09-14T10:35:00+00:00,156757109.0
2026-09-14T11:15:00+00:00,2026-09-14T11:15:00+00:00,156759457.0
2026-09-14T11:45:00+00:00,2026-09-14T11:45:00+00:00,156765504.0
2026-09-14T12:15:00+00:00,2026-09-14T12:15:00+00:00,156765505.0
2026-09-14T12:45:00+00:00,2026-09-14T12:45:00+00:00,156753714.0
2026-09-14T13:15:00+00:00,2026-09-14T13:15:00+00:00,156753713.0
2026-09-14T13:45:00+00:00,2026-09-14T13:45:00+00:00,156758649.0
2026-09-14T14:15:00+00:00,2026-09-14T14:15:00+00:00,156757043.0
2026-09-14T14:45:00+00:00,2026-09-14T14:45:00+00:00,156752942.0
2026-09-14T15:15:00+00:00,2026-09-14T15:15:00+00:00,156818674.0
2026-09-14T15:45:00+00:00,2026-09-14T15:45:00+00:00,156765506.0
2026-09-14T16:15:00+00:00,2026-09-14T16:15:00+00:00,156757108.0
2026-09-14T16:45:00+00:00,2026-09-14T16:45:00+00:00,156765509.0
2026-09-14T17:15:00+00:00,2026-09-14T17:15:00+00:00,156818673.0
2026-09-14T18:10:00+00:00,2026-09-14T18:10:00+00:00,156752944.0
2026-09-14T18:40:00+00:00,2026-09-14T18:40:00+00:00,156757041.0
2026-09-14T19:10:00+00:00,2026-09-14T19:10:00+00:00,156759458.0
2026-09-14T19:40:00+00:00,2026-09-14T19:40:00+00:00,156818672.0
2026-09-14T20:15:00+00:00,2026-09-14T20:15:00+00:00,156752941.0
2026-09-14T20:45:00+00:00,2026-09-14T20:45:00+00:00,156758639.0
,2026-09-13T21:50:00+00:00,
,2026-09-14T02:55:00+00:00,
,2026-09-14T05:25:00+00:00,
