service_date,cluster,operator_ref,route_short_name,route_mkt,route_direction,route_alternative,exclusion_treatment,exclusion_name,status,selected_line_ref,csv_path,html_path,planned_rides,actual_rides,matched_rides,missing_actual_start,null_gtfs_ride_id_rate,error_type,error_message
2026-06-28,שרון חולון מרחבי,15,1,27001,1,#,normal,,ok,33271,data/output/reliability/line_reliability_2026-06-28_op_15_line_33271.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_33271.html,24.0,24.0,0.0,0.0,1.0,,
2026-06-28,שרון חולון מרחבי,15,1,27001,2,#,normal,,ok,33272,data/output/reliability/line_reliability_2026-06-28_op_15_line_33272.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_33272.html,29.0,29.0,0.0,0.0,1.0,,
2026-06-28,שרון חולון מרחבי,15,113,17113,1,#,normal,,ok,16190,data/output/reliability/line_reliability_2026-06-28_op_15_line_16190.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_16190.html,19.0,19.0,0.0,0.0,1.0,,
2026-06-28,שרון חולון מרחבי,15,113,17113,2,#,normal,,ok,16191,data/output/reliability/line_reliability_2026-06-28_op_15_line_16191.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_16191.html,19.0,19.0,0.0,0.0,1.0,,
2026-06-28,שרון חולון מרחבי,15,12,23012,1,#,normal,,ok,23397,data/output/reliability/line_reliability_2026-06-28_op_15_line_23397.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_23397.html,39.0,39.0,0.0,0.0,1.0,,
2026-06-28,שרון חולון מרחבי,15,12,23012,1,1,normal,,ok,2312,data/output/reliability/line_reliability_2026-06-28_op_15_line_2312.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_2312.html,5.0,5.0,0.0,0.0,1.0,,
2026-06-28,שרון חולון מרחבי,15,12,23012,2,#,normal,,ok,23398,data/output/reliability/line_reliability_2026-06-28_op_15_line_23398.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_23398.html,38.0,38.0,0.0,0.0,1.0,,
2026-06-28,שרון חולון מרחבי,15,12,23012,2,1,normal,,ok,27069,data/output/reliability/line_reliability_2026-06-28_op_15_line_27069.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_27069.html,5.0,5.0,0.0,0.0,1.0,,
2026-06-28,שרון חולון מרחבי,15,123,12123,1,#,normal,,ok,16747,data/output/reliability/line_reliability_2026-06-28_op_15_line_16747.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_16747.html,19.0,19.0,0.0,0.0,1.0,,
2026-06-28,שרון חולון מרחבי,15,123,12123,2,#,normal,,ok,16748,data/output/reliability/line_reliability_2026-06-28_op_15_line_16748.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_16748.html,21.0,21.0,0.0,0.0,1.0,,
2026-06-28,שרון חולון מרחבי,15,124,14124,1,#,normal,,ok,17174,data/output/reliability/line_reliability_2026-06-28_op_15_line_17174.csv,data/output/reliability/line_reliability_2026-06-28_op_15_line_17174.html,14.0,14.0,0.0,0.0,1.0,,
