planned_start_time,actual_start_time,gtfs_ride_id
2026-07-07T02:00:00+00:00,2026-07-07T02:00:00+00:00,149836287.0
2026-07-07T03:00:00+00:00,2026-07-07T03:00:00+00:00,149793506.0
2026-07-07T03:30:00+00:00,2026-07-07T03:30:00+00:00,149793558.0
2026-07-07T04:00:00+00:00,2026-07-07T04:00:00+00:00,149821990.0
2026-07-07T04:20:00+00:00,2026-07-07T04:20:00+00:00,149732903.0
2026-07-07T04:40:00+00:00,2026-07-07T04:40:00+00:00,149821995.0
2026-07-07T05:00:00+00:00,2026-07-07T05:00:00+00:00,149793507.0
2026-07-07T05:20:00+00:00,2026-07-07T05:20:00+00:00,149732902.0
2026-07-07T05:40:00+00:00,2026-07-07T05:40:00+00:00,149836283.0
2026-07-07T06:00:00+00:00,2026-07-07T06:00:00+00:00,149821992.0
2026-07-07T06:30:00+00:00,2026-07-07T06:30:00+00:00,149732901.0
2026-07-07T07:00:00+00:00,2026-07-07T07:00:00+00:00,149821993.0
2026-07-07T07:30:00+00:00,2026-07-07T07:30:00+00:00,149836285.0
2026-07-07T08:00:00+00:00,2026-07-07T08:00:00+00:00,149793559.0
2026-07-07T08:20:00+00:00,2026-07-07T08:20:00+00:00,149737880.0
2026-07-07T08:40:00+00:00,2026-07-07T08:40:00+00:00,149793577.0
2026-07-07T09:00:00+00:00,2026-07-07T09:00:00+00:00,149732693.0
2026-07-07T09:30:00+00:00,2026-07-07T09:30:00+00:00,149793581.0
2026-07-07T10:00:00+00:00,2026-07-07T10:00:00+00:00,149821991.0
2026-07-07T10:30:00+00:00,2026-07-07T10:30:00+00:00,149836282.0
2026-07-07T11:00:00+00:00,2026-07-07T11:00:00+00:00,149736451.0
2026-07-07T11:30:00+00:00,2026-07-07T11:30:00+00:00,149732692.0
2026-07-07T12:00:00+00:00,2026-07-07T12:00:00+00:00,149821988.0
2026-07-07T12:30:00+00:00,2026-07-07T12:30:00+00:00,149736450.0
2026-07-07T13:00:00+00:00,2026-07-07T13:00:00+00:00,149821989.0
2026-07-07T13:30:00+00:00,2026-07-07T13:30:00+00:00,149836284.0
2026-07-07T14:00:00+00:00,2026-07-07T14:00:00+00:00,149736449.0
2026-07-07T14:30:00+00:00,2026-07-07T14:30:00+00:00,149793566.0
2026-07-07T15:00:00+00:00,2026-07-07T15:00:00+00:00,149732900.0
2026-07-07T15:30:00+00:00,2026-07-07T15:30:00+00:00,149793508.0
2026-07-07T16:00:00+00:00,2026-07-07T16:00:00+00:00,149736456.0
2026-07-07T16:30:00+00:00,2026-07-07T16:30:00+00:00,149836286.0
2026-07-07T17:00:00+00:00,2026-07-07T17:00:00+00:00,149821994.0
2026-07-07T17:30:00+00:00,2026-07-07T17:30:00+00:00,149736452.0
2026-07-07T18:00:00+00:00,2026-07-07T18:00:00+00:00,149736461.0
2026-07-07T19:00:00+00:00,2026-07-07T19:00:00+00:00,149793509.0
,2026-07-07T02:33:00+00:00,
,2026-07-07T04:01:00+00:00,
,2026-07-07T04:38:00+00:00,
,2026-07-07T05:06:00+00:00,
,2026-07-07T05:22:00+00:00,
