planned_start_time,actual_start_time,gtfs_ride_id
2026-07-05T02:00:00+00:00,2026-07-05T02:00:00+00:00,149539845.0
2026-07-05T02:07:00+00:00,2026-07-05T02:07:00+00:00,149535323.0
2026-07-05T02:15:00+00:00,2026-07-05T02:15:00+00:00,149535315.0
2026-07-05T02:22:00+00:00,2026-07-05T02:22:00+00:00,149535329.0
2026-07-05T02:30:00+00:00,2026-07-05T02:30:00+00:00,149539834.0
2026-07-05T02:45:00+00:00,2026-07-05T02:45:00+00:00,149539846.0
2026-07-05T03:00:00+00:00,2026-07-05T03:00:00+00:00,149539855.0
2026-07-05T03:00:00+00:00,2026-07-05T03:00:00+00:00,149539855.0
2026-07-05T03:15:00+00:00,2026-07-05T03:15:00+00:00,149539852.0
2026-07-05T03:30:00+00:00,2026-07-05T03:30:00+00:00,149539841.0
2026-07-05T03:45:00+00:00,2026-07-05T03:45:00+00:00,149539838.0
2026-07-05T04:00:00+00:00,2026-07-05T04:00:00+00:00,149539853.0
2026-07-05T04:15:00+00:00,2026-07-05T04:15:00+00:00,149539839.0
2026-07-05T04:30:00+00:00,,149539850.0
2026-07-05T04:45:00+00:00,2026-07-05T04:45:00+00:00,149539840.0
2026-07-05T05:00:00+00:00,2026-07-05T05:00:00+00:00,149539851.0
2026-07-05T05:07:00+00:00,2026-07-05T05:07:00+00:00,149535324.0
2026-07-05T05:15:00+00:00,2026-07-05T05:15:00+00:00,149539854.0
2026-07-05T05:30:00+00:00,2026-07-05T05:30:00+00:00,149539842.0
2026-07-05T05:45:00+00:00,2026-07-05T05:45:00+00:00,149539843.0
2026-07-05T06:00:00+00:00,,149539835.0
2026-07-05T06:20:00+00:00,2026-07-05T06:20:00+00:00,149535307.0
2026-07-05T06:40:00+00:00,2026-07-05T06:40:00+00:00,149535296.0
2026-07-05T06:50:00+00:00,2026-07-05T06:50:00+00:00,149535308.0
2026-07-05T07:00:00+00:00,2026-07-05T07:00:00+00:00,149539847.0
2026-07-05T07:25:00+00:00,2026-07-05T07:25:00+00:00,149535309.0
2026-07-05T07:25:00+00:00,2026-07-05T07:25:00+00:00,149535309.0
2026-07-05T07:50:00+00:00,2026-07-05T07:50:00+00:00,149535321.0
2026-07-05T08:15:00+00:00,2026-07-05T08:15:00+00:00,149535316.0
2026-07-05T08:40:00+00:00,2026-07-05T08:40:00+00:00,149539836.0
2026-07-05T09:05:00+00:00,2026-07-05T09:05:00+00:00,149535310.0
2026-07-05T09:30:00+00:00,2026-07-05T09:30:00+00:00,149539837.0
2026-07-05T09:55:00+00:00,2026-07-05T09:55:00+00:00,149535325.0
2026-07-05T10:15:00+00:00,2026-07-05T10:15:00+00:00,149539848.0
2026-07-05T10:35:00+00:00,2026-07-05T10:35:00+00:00,149535320.0
2026-07-05T10:55:00+00:00,2026-07-05T10:55:00+00:00,149535326.0
2026-07-05T11:15:00+00:00,2026-07-05T11:15:00+00:00,149539849.0
2026-07-05T11:35:00+00:00,2026-07-05T11:35:00+00:00,149535327.0
2026-07-05T11:55:00+00:00,2026-07-05T11:55:00+00:00,149535328.0
2026-07-05T12:15:00+00:00,2026-07-05T12:15:00+00:00,149535311.0
2026-07-05T12:30:00+00:00,2026-07-05T12:30:00+00:00,149535306.0
2026-07-05T12:45:00+00:00,2026-07-05T12:45:00+00:00,149535312.0
2026-07-05T13:00:00+00:00,2026-07-05T13:00:00+00:00,149539844.0
2026-07-05T13:15:00+00:00,2026-07-05T13:15:00+00:00,149535297.0
2026-07-05T13:30:00+00:00,2026-07-05T13:30:00+00:00,149535298.0
2026-07-05T14:00:00+00:00,2026-07-05T14:00:00+00:00,149535299.0
2026-07-05T14:15:00+00:00,2026-07-05T14:15:00+00:00,149535300.0
2026-07-05T14:30:00+00:00,2026-07-05T14:30:00+00:00,149535301.0
2026-07-05T14:45:00+00:00,2026-07-05T14:45:00+00:00,149535302.0
2026-07-05T15:00:00+00:00,2026-07-05T15:00:00+00:00,149535313.0
2026-07-05T15:15:00+00:00,2026-07-05T15:15:00+00:00,149535317.0
2026-07-05T15:30:00+00:00,2026-07-05T15:30:00+00:00,149535303.0
2026-07-05T15:45:00+00:00,2026-07-05T15:45:00+00:00,149535318.0
2026-07-05T15:45:00+00:00,2026-07-05T15:45:00+00:00,149535318.0
2026-07-05T16:00:00+00:00,2026-07-05T16:00:00+00:00,149535314.0
2026-07-05T16:45:00+00:00,2026-07-05T16:45:00+00:00,149535319.0
2026-07-05T17:00:00+00:00,2026-07-05T17:00:00+00:00,149535304.0
2026-07-05T17:30:00+00:00,2026-07-05T17:30:00+00:00,149535305.0
2026-07-05T18:00:00+00:00,2026-07-05T18:00:00+00:00,149535330.0
2026-07-05T18:30:00+00:00,2026-07-05T18:30:00+00:00,149535331.0
2026-07-05T19:00:00+00:00,2026-07-05T19:00:00+00:00,149535332.0
2026-07-05T20:00:00+00:00,2026-07-05T20:00:00+00:00,149535322.0
,2026-07-05T02:49:00+00:00,
,2026-07-05T03:36:00+00:00,
,2026-07-05T04:09:00+00:00,
,2026-07-05T05:26:00+00:00,
,2026-07-05T11:20:00+00:00,
