planned_start_time,actual_start_time,gtfs_ride_id
2026-06-30T03:00:00+00:00,2026-06-30T03:00:00+00:00,149047395.0
2026-06-30T04:00:00+00:00,2026-06-30T04:00:00+00:00,149047394.0
2026-06-30T05:00:00+00:00,2026-06-30T05:00:00+00:00,149047393.0
2026-06-30T06:00:00+00:00,2026-06-30T06:00:00+00:00,149047403.0
2026-06-30T07:00:00+00:00,2026-06-30T07:00:00+00:00,149047404.0
2026-06-30T09:00:00+00:00,2026-06-30T09:00:00+00:00,149047402.0
2026-06-30T10:00:00+00:00,,149047401.0
2026-06-30T11:00:00+00:00,2026-06-30T11:00:00+00:00,149047400.0
2026-06-30T12:00:00+00:00,2026-06-30T12:00:00+00:00,149047399.0
2026-06-30T13:00:00+00:00,2026-06-30T13:00:00+00:00,149047398.0
2026-06-30T14:00:00+00:00,2026-06-30T14:00:00+00:00,149047397.0
2026-06-30T15:00:00+00:00,2026-06-30T15:00:00+00:00,149047396.0
,2026-06-30T03:50:00+00:00,
