planned_start_time,actual_start_time,gtfs_ride_id
2026-09-09T03:10:00+00:00,2026-09-09T03:10:00+00:00,156375213.0
2026-09-09T03:40:00+00:00,2026-09-09T03:40:00+00:00,156402941.0
2026-09-09T04:00:00+00:00,2026-09-09T04:00:00+00:00,156450120.0
2026-09-09T04:20:00+00:00,2026-09-09T04:20:00+00:00,156425955.0
2026-09-09T04:40:00+00:00,2026-09-09T04:40:00+00:00,156375212.0
2026-09-09T05:00:00+00:00,2026-09-09T05:00:00+00:00,156375215.0
2026-09-09T05:20:00+00:00,2026-09-09T05:20:00+00:00,156450118.0
2026-09-09T05:40:00+00:00,2026-09-09T05:40:00+00:00,156393320.0
2026-09-09T06:10:00+00:00,2026-09-09T06:10:00+00:00,156402062.0
2026-09-09T06:40:00+00:00,2026-09-09T06:40:00+00:00,156465195.0
2026-09-09T07:10:00+00:00,2026-09-09T07:10:00+00:00,156402063.0
2026-09-09T07:40:00+00:00,2026-09-09T07:40:00+00:00,156484675.0
2026-09-09T08:10:00+00:00,2026-09-09T08:10:00+00:00,156425952.0
2026-09-09T08:40:00+00:00,2026-09-09T08:40:00+00:00,156402065.0
2026-09-09T09:10:00+00:00,2026-09-09T09:10:00+00:00,156375221.0
2026-09-09T09:40:00+00:00,2026-09-09T09:40:00+00:00,156450119.0
2026-09-09T10:10:00+00:00,2026-09-09T10:10:00+00:00,156425953.0
2026-09-09T10:40:00+00:00,2026-09-09T10:40:00+00:00,156484676.0
2026-09-09T11:10:00+00:00,2026-09-09T11:10:00+00:00,156375214.0
2026-09-09T11:40:00+00:00,2026-09-09T11:40:00+00:00,156402066.0
2026-09-09T12:10:00+00:00,2026-09-09T12:10:00+00:00,156375222.0
2026-09-09T12:40:00+00:00,2026-09-09T12:40:00+00:00,156404357.0
2026-09-09T13:10:00+00:00,2026-09-09T13:10:00+00:00,156393321.0
2026-09-09T13:40:00+00:00,2026-09-09T13:40:00+00:00,156484677.0
2026-09-09T14:10:00+00:00,2026-09-09T14:10:00+00:00,156375223.0
2026-09-09T14:40:00+00:00,2026-09-09T14:40:00+00:00,156404358.0
2026-09-09T15:10:00+00:00,2026-09-09T15:10:00+00:00,156484678.0
2026-09-09T15:40:00+00:00,2026-09-09T15:40:00+00:00,156404359.0
2026-09-09T16:10:00+00:00,2026-09-09T16:10:00+00:00,156425954.0
2026-09-09T16:40:00+00:00,2026-09-09T16:40:00+00:00,156393322.0
2026-09-09T17:10:00+00:00,2026-09-09T17:10:00+00:00,156393323.0
2026-09-09T17:40:00+00:00,2026-09-09T17:40:00+00:00,156404360.0
2026-09-09T19:00:00+00:00,2026-09-09T19:00:00+00:00,156484679.0
,2026-09-09T06:15:00+00:00,
