planned_start_time,actual_start_time,gtfs_ride_id
2026-08-01T21:00:00+00:00,2026-08-01T21:00:00+00:00,152599494.0
2026-08-01T21:00:00+00:00,2026-08-01T21:00:00+00:00,152476129.0
2026-08-02T02:00:00+00:00,2026-08-02T02:00:00+00:00,152476127.0
2026-08-02T02:00:00+00:00,2026-08-02T02:00:00+00:00,152599493.0
2026-08-02T02:30:00+00:00,2026-08-02T02:30:00+00:00,152600446.0
2026-08-02T02:30:00+00:00,2026-08-02T02:30:00+00:00,152476143.0
2026-08-02T03:00:00+00:00,2026-08-02T03:00:00+00:00,152476144.0
2026-08-02T03:00:00+00:00,2026-08-02T03:00:00+00:00,152601592.0
2026-08-02T03:20:00+00:00,2026-08-02T03:20:00+00:00,152600476.0
2026-08-02T03:20:00+00:00,2026-08-02T03:20:00+00:00,152476157.0
2026-08-02T03:40:00+00:00,2026-08-02T03:40:00+00:00,152599495.0
2026-08-02T03:40:00+00:00,2026-08-02T03:40:00+00:00,152476130.0
2026-08-02T04:00:00+00:00,2026-08-02T04:00:00+00:00,152476145.0
2026-08-02T04:00:00+00:00,2026-08-02T04:00:00+00:00,152603206.0
2026-08-02T04:30:00+00:00,2026-08-02T04:30:00+00:00,152476146.0
2026-08-02T04:30:00+00:00,2026-08-02T04:30:00+00:00,152600473.0
2026-08-02T05:00:00+00:00,2026-08-02T05:00:00+00:00,152599500.0
2026-08-02T05:00:00+00:00,2026-08-02T05:00:00+00:00,152476147.0
2026-08-02T05:30:00+00:00,2026-08-02T05:30:00+00:00,152586889.0
2026-08-02T05:30:00+00:00,2026-08-02T05:30:00+00:00,152476148.0
2026-08-02T06:00:00+00:00,2026-08-02T06:00:00+00:00,152604751.0
2026-08-02T06:00:00+00:00,2026-08-02T06:00:00+00:00,152476149.0
2026-08-02T06:30:00+00:00,2026-08-02T06:30:00+00:00,152476150.0
2026-08-02T06:30:00+00:00,2026-08-02T06:30:00+00:00,152601593.0
2026-08-02T07:00:00+00:00,2026-08-02T07:00:00+00:00,152476151.0
2026-08-02T07:00:00+00:00,2026-08-02T07:00:00+00:00,152600474.0
2026-08-02T07:30:00+00:00,2026-08-02T07:30:00+00:00,152603213.0
2026-08-02T07:30:00+00:00,2026-08-02T07:30:00+00:00,152476152.0
2026-08-02T08:00:00+00:00,2026-08-02T08:00:00+00:00,152476153.0
2026-08-02T08:00:00+00:00,2026-08-02T08:00:00+00:00,152603214.0
2026-08-02T08:30:00+00:00,2026-08-02T08:30:00+00:00,152476154.0
2026-08-02T08:30:00+00:00,2026-08-02T08:30:00+00:00,152600475.0
2026-08-02T09:00:00+00:00,2026-08-02T09:00:00+00:00,152476155.0
2026-08-02T09:00:00+00:00,2026-08-02T09:00:00+00:00,152599501.0
