planned_start_time,actual_start_time,gtfs_ride_id
2026-08-26T01:55:00+00:00,2026-08-26T01:55:00+00:00,154990646
2026-08-26T06:05:00+00:00,2026-08-26T06:05:00+00:00,155019381
2026-08-26T08:00:00+00:00,2026-08-26T08:00:00+00:00,155017847
2026-08-26T10:30:00+00:00,2026-08-26T10:30:00+00:00,155095182
2026-08-26T12:30:00+00:00,2026-08-26T12:30:00+00:00,155023791
2026-08-26T15:30:00+00:00,2026-08-26T15:30:00+00:00,154990647
2026-08-26T16:30:00+00:00,2026-08-26T16:30:00+00:00,154990648
2026-08-26T17:15:00+00:00,,155020868
2026-08-26T18:00:00+00:00,2026-08-26T18:00:00+00:00,154990649
2026-08-26T18:45:00+00:00,2026-08-26T18:45:00+00:00,155019382
2026-08-26T19:30:00+00:00,2026-08-26T19:30:00+00:00,154995561
2026-08-26T20:30:00+00:00,2026-08-26T20:30:00+00:00,155095183
