planned_start_time,actual_start_time,gtfs_ride_id
2026-08-24T21:00:00+00:00,2026-08-24T21:00:00+00:00,154926220.0
2026-08-25T04:24:00+00:00,2026-08-25T04:24:00+00:00,154867290.0
2026-08-25T04:24:00+00:00,2026-08-25T04:24:00+00:00,154867290.0
2026-08-25T05:12:00+00:00,2026-08-25T05:12:00+00:00,154925710.0
2026-08-25T05:24:00+00:00,2026-08-25T05:24:00+00:00,154973726.0
2026-08-25T05:36:00+00:00,2026-08-25T05:36:00+00:00,154922444.0
2026-08-25T05:48:00+00:00,2026-08-25T05:48:00+00:00,154925711.0
2026-08-25T05:48:00+00:00,2026-08-25T05:48:00+00:00,154925711.0
2026-08-25T06:00:00+00:00,2026-08-25T06:00:00+00:00,154925802.0
2026-08-25T06:12:00+00:00,2026-08-25T06:12:00+00:00,154922061.0
2026-08-25T06:24:00+00:00,2026-08-25T06:24:00+00:00,154925600.0
2026-08-25T06:36:00+00:00,2026-08-25T06:36:00+00:00,154925708.0
2026-08-25T06:48:00+00:00,2026-08-25T06:48:00+00:00,154922059.0
2026-08-25T07:00:00+00:00,2026-08-25T07:00:00+00:00,154925712.0
2026-08-25T07:12:00+00:00,2026-08-25T07:12:00+00:00,154922060.0
2026-08-25T07:24:00+00:00,2026-08-25T07:24:00+00:00,154922442.0
2026-08-25T07:36:00+00:00,2026-08-25T07:36:00+00:00,154926222.0
2026-08-25T07:48:00+00:00,2026-08-25T07:48:00+00:00,154922443.0
2026-08-25T08:00:00+00:00,2026-08-25T08:00:00+00:00,154927066.0
2026-08-25T08:08:00+00:00,2026-08-25T08:08:00+00:00,154867298.0
2026-08-25T08:16:00+00:00,2026-08-25T08:16:00+00:00,154914587.0
2026-08-25T08:24:00+00:00,2026-08-25T08:24:00+00:00,154914589.0
2026-08-25T08:32:00+00:00,2026-08-25T08:32:00+00:00,154926223.0
2026-08-25T08:40:00+00:00,2026-08-25T08:40:00+00:00,154867289.0
2026-08-25T08:50:00+00:00,2026-08-25T08:50:00+00:00,154973724.0
2026-08-25T09:00:00+00:00,2026-08-25T09:00:00+00:00,154922063.0
2026-08-25T09:12:00+00:00,2026-08-25T09:12:00+00:00,154914585.0
2026-08-25T09:24:00+00:00,2026-08-25T09:24:00+00:00,154867295.0
2026-08-25T09:36:00+00:00,2026-08-25T09:36:00+00:00,154925596.0
2026-08-25T09:48:00+00:00,2026-08-25T09:48:00+00:00,154922058.0
2026-08-25T10:00:00+00:00,2026-08-25T10:00:00+00:00,154925603.0
2026-08-25T10:12:00+00:00,2026-08-25T10:12:00+00:00,154921853.0
2026-08-25T10:24:00+00:00,2026-08-25T10:24:00+00:00,154922441.0
2026-08-25T10:36:00+00:00,2026-08-25T10:36:00+00:00,154914583.0
2026-08-25T10:48:00+00:00,2026-08-25T10:48:00+00:00,154867293.0
2026-08-25T11:00:00+00:00,2026-08-25T11:00:00+00:00,154925604.0
2026-08-25T11:12:00+00:00,2026-08-25T11:12:00+00:00,154921854.0
2026-08-25T11:24:00+00:00,2026-08-25T11:24:00+00:00,154921855.0
2026-08-25T11:36:00+00:00,2026-08-25T11:36:00+00:00,154925595.0
2026-08-25T11:48:00+00:00,2026-08-25T11:48:00+00:00,154921856.0
2026-08-25T12:00:00+00:00,2026-08-25T12:00:00+00:00,154925605.0
2026-08-25T12:12:00+00:00,,154922437.0
2026-08-25T12:24:00+00:00,2026-08-25T12:24:00+00:00,154922438.0
2026-08-25T12:36:00+00:00,2026-08-25T12:36:00+00:00,154921850.0
2026-08-25T12:48:00+00:00,2026-08-25T12:48:00+00:00,154921851.0
2026-08-25T13:00:00+00:00,2026-08-25T13:00:00+00:00,154925799.0
2026-08-25T13:12:00+00:00,2026-08-25T13:12:00+00:00,154922062.0
2026-08-25T13:24:00+00:00,2026-08-25T13:24:00+00:00,154867291.0
