planned_start_time,actual_start_time,gtfs_ride_id
2026-06-28T21:00:00+00:00,2026-06-28T21:00:00+00:00,148813875.0
2026-06-29T02:30:00+00:00,2026-06-29T02:30:00+00:00,148808362.0
2026-06-29T02:50:00+00:00,2026-06-29T02:50:00+00:00,148813884.0
2026-06-29T03:10:00+00:00,2026-06-29T03:10:00+00:00,148810066.0
2026-06-29T03:25:00+00:00,2026-06-29T03:25:00+00:00,148811926.0
2026-06-29T03:40:00+00:00,2026-06-29T03:40:00+00:00,148808881.0
2026-06-29T03:55:00+00:00,2026-06-29T03:55:00+00:00,148810059.0
2026-06-29T04:10:00+00:00,2026-06-29T04:10:00+00:00,148810090.0
2026-06-29T04:25:00+00:00,2026-06-29T04:25:00+00:00,148808364.0
2026-06-29T04:40:00+00:00,2026-06-29T04:40:00+00:00,148810058.0
2026-06-29T04:55:00+00:00,2026-06-29T04:55:00+00:00,148813891.0
2026-06-29T05:10:00+00:00,2026-06-29T05:10:00+00:00,148811927.0
2026-06-29T05:30:00+00:00,2026-06-29T05:30:00+00:00,148811924.0
2026-06-29T05:50:00+00:00,2026-06-29T05:50:00+00:00,148808908.0
2026-06-29T06:10:00+00:00,2026-06-29T06:10:00+00:00,148808907.0
2026-06-29T06:30:00+00:00,2026-06-29T06:30:00+00:00,148808882.0
2026-06-29T06:50:00+00:00,2026-06-29T06:50:00+00:00,148810067.0
2026-06-29T07:05:00+00:00,2026-06-29T07:05:00+00:00,148808366.0
2026-06-29T07:20:00+00:00,2026-06-29T07:20:00+00:00,148810092.0
2026-06-29T07:35:00+00:00,2026-06-29T07:35:00+00:00,148812984.0
2026-06-29T07:50:00+00:00,2026-06-29T07:50:00+00:00,148811928.0
2026-06-29T08:10:00+00:00,2026-06-29T08:10:00+00:00,148915252.0
2026-06-29T08:30:00+00:00,2026-06-29T08:30:00+00:00,148808360.0
2026-06-29T08:50:00+00:00,2026-06-29T08:50:00+00:00,148811929.0
2026-06-29T09:10:00+00:00,2026-06-29T09:10:00+00:00,148810093.0
2026-06-29T09:25:00+00:00,2026-06-29T09:25:00+00:00,148808363.0
2026-06-29T09:40:00+00:00,2026-06-29T09:40:00+00:00,148813880.0
2026-06-29T09:55:00+00:00,2026-06-29T09:55:00+00:00,148812983.0
2026-06-29T10:10:00+00:00,2026-06-29T10:10:00+00:00,148808904.0
2026-06-29T10:25:00+00:00,2026-06-29T10:25:00+00:00,148915251.0
2026-06-29T10:40:00+00:00,2026-06-29T10:40:00+00:00,148810088.0
2026-06-29T10:55:00+00:00,2026-06-29T10:55:00+00:00,148808906.0
2026-06-29T11:10:00+00:00,2026-06-29T11:10:00+00:00,148808883.0
2026-06-29T11:30:00+00:00,2026-06-29T11:30:00+00:00,148811925.0
2026-06-29T11:50:00+00:00,2026-06-29T11:50:00+00:00,148810060.0
2026-06-29T12:10:00+00:00,2026-06-29T12:10:00+00:00,148810061.0
2026-06-29T12:30:00+00:00,2026-06-29T12:30:00+00:00,148915249.0
2026-06-29T12:50:00+00:00,2026-06-29T12:50:00+00:00,148810091.0
2026-06-29T13:10:00+00:00,2026-06-29T13:10:00+00:00,148810062.0
2026-06-29T13:30:00+00:00,2026-06-29T13:30:00+00:00,148810063.0
2026-06-29T13:50:00+00:00,2026-06-29T13:50:00+00:00,148915247.0
2026-06-29T14:10:00+00:00,2026-06-29T14:10:00+00:00,148812981.0
2026-06-29T14:30:00+00:00,2026-06-29T14:30:00+00:00,148813879.0
2026-06-29T14:50:00+00:00,2026-06-29T14:50:00+00:00,148915248.0
2026-06-29T15:20:00+00:00,2026-06-29T15:20:00+00:00,148810065.0
2026-06-29T15:50:00+00:00,2026-06-29T15:50:00+00:00,148808884.0
2026-06-29T16:10:00+00:00,2026-06-29T16:10:00+00:00,148808365.0
2026-06-29T16:30:00+00:00,2026-06-29T16:30:00+00:00,148808361.0
2026-06-29T17:00:00+00:00,2026-06-29T17:00:00+00:00,148810057.0
2026-06-29T17:30:00+00:00,2026-06-29T17:30:00+00:00,148915250.0
2026-06-29T18:00:00+00:00,2026-06-29T18:00:00+00:00,148811923.0
2026-06-29T18:30:00+00:00,2026-06-29T18:30:00+00:00,148810064.0
2026-06-29T18:50:00+00:00,2026-06-29T18:50:00+00:00,148813878.0
2026-06-29T19:10:00+00:00,2026-06-29T19:10:00+00:00,148813890.0
2026-06-29T19:30:00+00:00,2026-06-29T19:30:00+00:00,148812982.0
2026-06-29T19:50:00+00:00,2026-06-29T19:50:00+00:00,148810089.0
2026-06-29T20:10:00+00:00,2026-06-29T20:10:00+00:00,148808905.0
2026-06-29T20:35:00+00:00,2026-06-29T20:35:00+00:00,148808359.0
,2026-06-29T03:53:00+00:00,
,2026-06-29T03:59:00+00:00,
,2026-06-29T04:05:00+00:00,
,2026-06-29T05:04:00+00:00,
