planned_start_time,actual_start_time,gtfs_ride_id
2026-09-06T02:30:00+00:00,2026-09-06T02:30:00+00:00,156121742.0
2026-09-06T03:00:00+00:00,2026-09-06T03:00:00+00:00,156121739.0
2026-09-06T03:25:00+00:00,2026-09-06T03:25:00+00:00,156079517.0
2026-09-06T03:50:00+00:00,2026-09-06T03:50:00+00:00,156071107.0
2026-09-06T04:10:00+00:00,2026-09-06T04:10:00+00:00,156075213.0
2026-09-06T04:30:00+00:00,2026-09-06T04:30:00+00:00,156072487.0
2026-09-06T04:50:00+00:00,2026-09-06T04:50:00+00:00,156076449.0
2026-09-06T05:10:00+00:00,2026-09-06T05:10:00+00:00,156075214.0
2026-09-06T05:30:00+00:00,2026-09-06T05:30:00+00:00,156075210.0
2026-09-06T05:55:00+00:00,2026-09-06T05:55:00+00:00,156076014.0
2026-09-06T06:20:00+00:00,2026-09-06T06:20:00+00:00,156121740.0
2026-09-06T06:55:00+00:00,2026-09-06T06:55:00+00:00,156121741.0
2026-09-06T07:30:00+00:00,2026-09-06T07:30:00+00:00,156079516.0
2026-09-06T08:05:00+00:00,2026-09-06T08:05:00+00:00,156074837.0
2026-09-06T08:40:00+00:00,2026-09-06T08:40:00+00:00,156076013.0
2026-09-06T09:15:00+00:00,2026-09-06T09:15:00+00:00,156121743.0
2026-09-06T09:50:00+00:00,2026-09-06T09:50:00+00:00,156076448.0
2026-09-06T10:25:00+00:00,2026-09-06T10:25:00+00:00,156075211.0
2026-09-06T11:00:00+00:00,2026-09-06T11:00:00+00:00,156076420.0
2026-09-06T11:35:00+00:00,2026-09-06T11:35:00+00:00,156076015.0
2026-09-06T12:10:00+00:00,2026-09-06T12:10:00+00:00,156121744.0
2026-09-06T12:35:00+00:00,2026-09-06T12:35:00+00:00,156074838.0
2026-09-06T13:00:00+00:00,2026-09-06T13:00:00+00:00,156071106.0
2026-09-06T13:25:00+00:00,2026-09-06T13:25:00+00:00,156076447.0
2026-09-06T13:50:00+00:00,2026-09-06T13:50:00+00:00,156079518.0
2026-09-06T14:40:00+00:00,2026-09-06T14:40:00+00:00,156076445.0
2026-09-06T15:05:00+00:00,2026-09-06T15:05:00+00:00,156076451.0
2026-09-06T15:40:00+00:00,2026-09-06T15:40:00+00:00,156076446.0
2026-09-06T16:15:00+00:00,2026-09-06T16:15:00+00:00,156076450.0
2026-09-06T16:50:00+00:00,2026-09-06T16:50:00+00:00,156079519.0
2026-09-06T17:25:00+00:00,2026-09-06T17:25:00+00:00,156076016.0
2026-09-06T18:10:00+00:00,2026-09-06T18:10:00+00:00,156076452.0
2026-09-06T19:00:00+00:00,2026-09-06T19:00:00+00:00,156076421.0
2026-09-06T19:50:00+00:00,2026-09-06T19:50:00+00:00,156071108.0
2026-09-06T20:40:00+00:00,2026-09-06T20:40:00+00:00,156075212.0
,2026-09-06T06:13:00+00:00,
,2026-09-06T07:50:00+00:00,
