planned_start_time,actual_start_time,gtfs_ride_id
2026-07-05T03:40:00+00:00,2026-07-05T03:40:00+00:00,149564184.0
2026-07-05T04:15:00+00:00,2026-07-05T04:15:00+00:00,149564195.0
2026-07-05T04:30:00+00:00,2026-07-05T04:30:00+00:00,149564178.0
2026-07-05T04:45:00+00:00,2026-07-05T04:45:00+00:00,149564189.0
2026-07-05T05:00:00+00:00,2026-07-05T05:00:00+00:00,149564181.0
2026-07-05T05:15:00+00:00,2026-07-05T05:15:00+00:00,149564196.0
2026-07-05T05:30:00+00:00,2026-07-05T05:30:00+00:00,149564175.0
2026-07-05T05:45:00+00:00,2026-07-05T05:45:00+00:00,149564190.0
2026-07-05T06:00:00+00:00,2026-07-05T06:00:00+00:00,149564187.0
2026-07-05T06:20:00+00:00,2026-07-05T06:20:00+00:00,149564197.0
2026-07-05T06:40:00+00:00,2026-07-05T06:40:00+00:00,149564191.0
2026-07-05T07:00:00+00:00,2026-07-05T07:00:00+00:00,149564182.0
2026-07-05T07:20:00+00:00,2026-07-05T07:20:00+00:00,149564192.0
2026-07-05T07:40:00+00:00,2026-07-05T07:40:00+00:00,149564198.0
2026-07-05T08:00:00+00:00,2026-07-05T08:00:00+00:00,149564188.0
2026-07-05T08:20:00+00:00,2026-07-05T08:20:00+00:00,149564193.0
2026-07-05T08:40:00+00:00,2026-07-05T08:40:00+00:00,149564199.0
2026-07-05T09:00:00+00:00,2026-07-05T09:00:00+00:00,149564176.0
2026-07-05T09:20:00+00:00,2026-07-05T09:20:00+00:00,149564200.0
2026-07-05T09:40:00+00:00,2026-07-05T09:40:00+00:00,149564201.0
2026-07-05T10:00:00+00:00,2026-07-05T10:00:00+00:00,149564177.0
2026-07-05T10:15:00+00:00,2026-07-05T10:15:00+00:00,149564194.0
2026-07-05T10:30:00+00:00,2026-07-05T10:30:00+00:00,149564185.0
2026-07-05T10:45:00+00:00,2026-07-05T10:45:00+00:00,149564179.0
2026-07-05T11:00:00+00:00,2026-07-05T11:00:00+00:00,149564186.0
2026-07-05T11:15:00+00:00,2026-07-05T11:15:00+00:00,149564180.0
2026-07-05T11:30:00+00:00,2026-07-05T11:30:00+00:00,149564183.0
2026-07-05T11:45:00+00:00,2026-07-05T11:45:00+00:00,149564202.0
,2026-07-05T04:19:00+00:00,
,2026-07-05T06:29:00+00:00,
,2026-07-05T07:44:00+00:00,
