service_date,cluster,operator_ref,route_short_name,route_mkt,route_direction,route_alternative,exclusion_treatment,exclusion_name,status,selected_line_ref,csv_path,html_path,planned_rides,actual_rides,matched_rides,missing_actual_start,null_gtfs_ride_id_rate,error_type,error_message
2026-07-14,שרון,15,1,56001,3,#,segment,חופש גדול,ok,7698,data/output/reliability/line_reliability_2026-07-14_op_15_line_7698.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_7698.html,28.0,28.0,0.0,0.0,1.0,,
2026-07-14,שרון,15,1,57001,1,#,segment,חופש גדול,ok,7817,data/output/reliability/line_reliability_2026-07-14_op_15_line_7817.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_7817.html,54.0,54.0,0.0,0.0,1.0,,
2026-07-14,שרון,15,1,57001,2,#,segment,חופש גדול,ok,7819,data/output/reliability/line_reliability_2026-07-14_op_15_line_7819.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_7819.html,50.0,50.0,0.0,0.0,1.0,,
2026-07-14,שרון,15,1,60001,2,1,segment,חופש גדול,ok,7828,data/output/reliability/line_reliability_2026-07-14_op_15_line_7828.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_7828.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-14,שרון,15,1,60001,3,1,segment,חופש גדול,ok,7831,data/output/reliability/line_reliability_2026-07-14_op_15_line_7831.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_7831.html,35.0,35.0,0.0,0.0,1.0,,
2026-07-14,שרון,15,1,60001,3,2,segment,חופש גדול,ok,15405,data/output/reliability/line_reliability_2026-07-14_op_15_line_15405.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_15405.html,4.0,4.0,0.0,0.0,1.0,,
2026-07-14,שרון,15,1,60001,3,3,segment,חופש גדול,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-07-14,שרון,15,1,60001,3,4,segment,חופש גדול,ok,16802,data/output/reliability/line_reliability_2026-07-14_op_15_line_16802.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_16802.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-14,שרון,15,1,60001,3,5,segment,חופש גדול,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-07-14,שרון,15,10,26010,1,#,segment,חופש גדול,ok,7878,data/output/reliability/line_reliability_2026-07-14_op_15_line_7878.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_7878.html,56.0,56.0,0.0,0.0,1.0,,
2026-07-14,שרון,15,10,26010,2,#,segment,חופש גדול,ok,7879,data/output/reliability/line_reliability_2026-07-14_op_15_line_7879.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_7879.html,52.0,52.0,0.0,0.0,1.0,,
2026-07-14,שרון,15,11,35011,1,#,segment,חופש גדול,ok,7881,data/output/reliability/line_reliability_2026-07-14_op_15_line_7881.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_7881.html,41.0,41.0,0.0,0.0,1.0,,
2026-07-14,שרון,15,11,35011,2,#,segment,חופש גדול,ok,7883,data/output/reliability/line_reliability_2026-07-14_op_15_line_7883.csv,data/output/reliability/line_reliability_2026-07-14_op_15_line_7883.html,39.0,39.0,0.0,0.0,1.0,,
