planned_start_time,actual_start_time,gtfs_ride_id
2026-09-06T02:50:00+00:00,2026-09-06T02:50:00+00:00,156026106
2026-09-06T03:35:00+00:00,2026-09-06T03:35:00+00:00,156026107
2026-09-06T04:15:00+00:00,2026-09-06T04:15:00+00:00,156111752
2026-09-06T05:05:00+00:00,2026-09-06T05:05:00+00:00,156044617
2026-09-06T06:00:00+00:00,2026-09-06T06:00:00+00:00,156111751
2026-09-06T07:00:00+00:00,2026-09-06T07:00:00+00:00,156044615
2026-09-06T08:00:00+00:00,2026-09-06T08:00:00+00:00,156051143
2026-09-06T09:00:00+00:00,2026-09-06T09:00:00+00:00,156051144
2026-09-06T10:00:00+00:00,2026-09-06T10:00:00+00:00,156061975
2026-09-06T11:00:00+00:00,2026-09-06T11:00:00+00:00,156026105
2026-09-06T12:00:00+00:00,2026-09-06T12:00:00+00:00,156111750
2026-09-06T13:00:00+00:00,2026-09-06T13:00:00+00:00,156044616
2026-09-06T14:00:00+00:00,2026-09-06T14:00:00+00:00,156048942
2026-09-06T15:00:00+00:00,2026-09-06T15:00:00+00:00,156046241
2026-09-06T16:00:00+00:00,,156025209
2026-09-06T17:00:00+00:00,2026-09-06T17:00:00+00:00,156061976
2026-09-06T18:05:00+00:00,2026-09-06T18:05:00+00:00,156061977
