id,gtfs_route_id,journey_ref,start_time,end_time,gtfs_route__date,gtfs_route__line_ref,gtfs_route__operator_ref,gtfs_route__route_short_name,gtfs_route__route_long_name,gtfs_route__route_mkt,gtfs_route__route_direction,gtfs_route__route_alternative,gtfs_route__agency_name,gtfs_route__route_type,makat_input
144552688,8941490,3961151_170526,2026-05-18T02:00:00+00:00,2026-05-18T02:58:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586471,8941491,53399469_170526,2026-05-18T02:05:00+00:00,2026-05-18T03:04:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586456,8941490,586143302_170526,2026-05-18T02:05:00+00:00,2026-05-18T03:03:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144584334,8941490,586143301_170526,2026-05-18T02:10:00+00:00,2026-05-18T03:08:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586451,8941490,3961152_170526,2026-05-18T02:15:00+00:00,2026-05-18T03:13:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144585702,8941490,45805917_170526,2026-05-18T02:20:00+00:00,2026-05-18T03:18:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144584345,8941491,53399470_170526,2026-05-18T02:20:00+00:00,2026-05-18T03:19:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582398,8941490,1346193_170526,2026-05-18T02:30:00+00:00,2026-05-18T03:28:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586602,8941491,45497331_170526,2026-05-18T02:35:00+00:00,2026-05-18T03:34:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582783,8941490,46672039_170526,2026-05-18T02:40:00+00:00,2026-05-18T03:38:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582399,8941490,1346194_170526,2026-05-18T02:50:00+00:00,2026-05-18T03:48:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144552691,8941490,6731298_170526,2026-05-18T03:00:00+00:00,2026-05-18T03:58:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144584337,8941491,1346614_170526,2026-05-18T03:05:00+00:00,2026-05-18T04:04:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144584329,8941490,3834726_170526,2026-05-18T03:10:00+00:00,2026-05-18T04:08:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582441,8941491,7276803_170526,2026-05-18T03:20:00+00:00,2026-05-18T04:19:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582431,8941490,6731300_170526,2026-05-18T03:20:00+00:00,2026-05-18T04:18:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144552686,8941490,3834727_170526,2026-05-18T03:30:00+00:00,2026-05-18T04:28:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582544,8941491,41623398_170526,2026-05-18T03:35:00+00:00,2026-05-18T04:34:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586453,8941490,5092466_170526,2026-05-18T03:40:00+00:00,2026-05-18T04:38:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586450,8941490,22319108_170526,2026-05-18T03:45:00+00:00,2026-05-18T04:43:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586603,8941491,46672327_170526,2026-05-18T03:50:00+00:00,2026-05-18T04:49:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144529882,8945299,53399454_170526,2026-05-18T03:50:00+00:00,2026-05-18T04:45:29+00:00,2026-05-18,28213,15,501,קרית הספורט/וייצמן-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-15,11501,1,5,מטרופולין,3,11501
144582405,8941490,5092468_170526,2026-05-18T04:00:00+00:00,2026-05-18T04:58:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586472,8941491,6732185_170526,2026-05-18T04:05:00+00:00,2026-05-18T05:04:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582402,8941490,22319111_170526,2026-05-18T04:15:00+00:00,2026-05-18T05:13:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582438,8941491,1602674_170526,2026-05-18T04:20:00+00:00,2026-05-18T05:19:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144552689,8941490,4009893_170526,2026-05-18T04:30:00+00:00,2026-05-18T05:28:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586470,8941491,4209628_170526,2026-05-18T04:35:00+00:00,2026-05-18T05:34:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144525335,8945299,53399455_170526,2026-05-18T04:40:00+00:00,2026-05-18T05:35:29+00:00,2026-05-18,28213,15,501,קרית הספורט/וייצמן-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-15,11501,1,5,מטרופולין,3,11501
144586585,8941490,26397856_170526,2026-05-18T04:45:00+00:00,2026-05-18T05:43:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586597,8941491,1602677_170526,2026-05-18T04:50:00+00:00,2026-05-18T05:49:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144552690,8941490,4009894_170526,2026-05-18T05:00:00+00:00,2026-05-18T05:58:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582440,8941491,52042664_170526,2026-05-18T05:05:00+00:00,2026-05-18T06:04:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586589,8941490,585690848_170526,2026-05-18T05:07:00+00:00,2026-05-18T06:05:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582429,8941490,52042542_170526,2026-05-18T05:15:00+00:00,2026-05-18T06:13:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582542,8941491,1346623_170526,2026-05-18T05:20:00+00:00,2026-05-18T06:19:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144529883,8945299,53399456_170526,2026-05-18T05:20:00+00:00,2026-05-18T06:15:29+00:00,2026-05-18,28213,15,501,קרית הספורט/וייצמן-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-15,11501,1,5,מטרופולין,3,11501
144582403,8941490,3834734_170526,2026-05-18T05:30:00+00:00,2026-05-18T06:28:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144552697,8941491,45497340_170526,2026-05-18T05:35:00+00:00,2026-05-18T06:34:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586586,8941490,3834735_170526,2026-05-18T05:45:00+00:00,2026-05-18T06:43:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144552692,8941491,1346625_170526,2026-05-18T05:50:00+00:00,2026-05-18T06:49:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144585697,8941490,1346207_170526,2026-05-18T06:00:00+00:00,2026-05-18T06:58:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144584343,8941491,52042640_170526,2026-05-18T06:05:00+00:00,2026-05-18T07:04:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586601,8941491,41623493_170526,2026-05-18T06:20:00+00:00,2026-05-18T07:19:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144552685,8941490,18640509_170526,2026-05-18T06:20:00+00:00,2026-05-18T07:18:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144585982,8941491,45497343_170526,2026-05-18T06:35:00+00:00,2026-05-18T07:34:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582420,8941490,1346210_170526,2026-05-18T06:40:00+00:00,2026-05-18T07:38:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586469,8941491,41623508_170526,2026-05-18T06:50:00+00:00,2026-05-18T07:49:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144585701,8941490,3961170_170526,2026-05-18T07:00:00+00:00,2026-05-18T07:58:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582823,8941491,52042637_170526,2026-05-18T07:05:00+00:00,2026-05-18T08:04:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582424,8941490,22319127_170526,2026-05-18T07:25:00+00:00,2026-05-18T08:23:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144585981,8941491,3835054_170526,2026-05-18T07:30:00+00:00,2026-05-18T08:29:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586588,8941490,41669028_170526,2026-05-18T07:50:00+00:00,2026-05-18T08:48:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582547,8941491,45497347_170526,2026-05-18T07:55:00+00:00,2026-05-18T08:54:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586587,8941490,4009692_170526,2026-05-18T08:15:00+00:00,2026-05-18T09:13:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144584340,8941491,20278137_170526,2026-05-18T08:20:00+00:00,2026-05-18T09:19:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586582,8941490,1346220_170526,2026-05-18T08:40:00+00:00,2026-05-18T09:38:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144584342,8941491,45497348_170526,2026-05-18T08:45:00+00:00,2026-05-18T09:44:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582782,8941490,3960691_170526,2026-05-18T09:05:00+00:00,2026-05-18T10:03:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582543,8941491,18641366_170526,2026-05-18T09:10:00+00:00,2026-05-18T10:09:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582824,8941491,52042644_170526,2026-05-18T09:25:00+00:00,2026-05-18T10:24:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586583,8941490,1346223_170526,2026-05-18T09:30:00+00:00,2026-05-18T10:28:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144552698,8941491,45497351_170526,2026-05-18T09:35:00+00:00,2026-05-18T10:34:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586454,8941490,585887639_170526,2026-05-18T09:55:00+00:00,2026-05-18T10:53:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582818,8941491,1346643_170526,2026-05-18T10:00:00+00:00,2026-05-18T10:59:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582426,8941490,4009696_170526,2026-05-18T10:15:00+00:00,2026-05-18T11:13:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144584344,8941491,52042651_170526,2026-05-18T10:25:00+00:00,2026-05-18T11:24:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582404,8941490,41345170_170526,2026-05-18T10:35:00+00:00,2026-05-18T11:33:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144552701,8941491,7057498_170526,2026-05-18T10:50:00+00:00,2026-05-18T11:49:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586455,8941490,585887640_170526,2026-05-18T10:55:00+00:00,2026-05-18T11:53:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582821,8941491,3835072_170526,2026-05-18T11:15:00+00:00,2026-05-18T12:14:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582427,8941490,4009698_170526,2026-05-18T11:15:00+00:00,2026-05-18T12:13:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144552694,8941491,3835073_170526,2026-05-18T11:30:00+00:00,2026-05-18T12:29:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144584333,8941490,585887641_170526,2026-05-18T11:35:00+00:00,2026-05-18T12:33:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582439,8941491,3835074_170526,2026-05-18T11:45:00+00:00,2026-05-18T12:44:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582430,8941490,585887642_170526,2026-05-18T11:55:00+00:00,2026-05-18T12:53:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586466,8941491,1346648_170526,2026-05-18T12:00:00+00:00,2026-05-18T12:59:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144584341,8941491,3835076_170526,2026-05-18T12:15:00+00:00,2026-05-18T13:14:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144584330,8941490,3960705_170526,2026-05-18T12:15:00+00:00,2026-05-18T13:13:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144584328,8941490,1588389_170526,2026-05-18T12:30:00+00:00,2026-05-18T13:28:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582819,8941491,1346650_170526,2026-05-18T12:30:00+00:00,2026-05-18T13:29:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586468,8941491,3835078_170526,2026-05-18T12:45:00+00:00,2026-05-18T13:44:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144585700,8941490,3960707_170526,2026-05-18T12:45:00+00:00,2026-05-18T13:43:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582781,8941490,3834762_170526,2026-05-18T13:00:00+00:00,2026-05-18T13:58:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144552693,8941491,1346653_170526,2026-05-18T13:00:00+00:00,2026-05-18T13:59:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586598,8941491,3835080_170526,2026-05-18T13:15:00+00:00,2026-05-18T14:14:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582780,8941490,1346236_170526,2026-05-18T13:15:00+00:00,2026-05-18T14:13:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586595,8941491,1346656_170526,2026-05-18T13:30:00+00:00,2026-05-18T14:29:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144586447,8941490,1346237_170526,2026-05-18T13:30:00+00:00,2026-05-18T14:28:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144552695,8941491,3835082_170526,2026-05-18T13:45:00+00:00,2026-05-18T14:44:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582437,8941491,1346659_170526,2026-05-18T14:00:00+00:00,2026-05-18T14:59:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582400,8941490,1346239_170526,2026-05-18T14:00:00+00:00,2026-05-18T14:58:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144586584,8941490,1346240_170526,2026-05-18T14:15:00+00:00,2026-05-18T15:13:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144585698,8941490,1346241_170526,2026-05-18T14:30:00+00:00,2026-05-18T15:28:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144582545,8941491,41623673_170526,2026-05-18T14:45:00+00:00,2026-05-18T15:44:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144582421,8941490,1346242_170526,2026-05-18T14:45:00+00:00,2026-05-18T15:43:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144585978,8941491,1346664_170526,2026-05-18T15:00:00+00:00,2026-05-18T15:59:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
144552687,8941490,3960714_170526,2026-05-18T15:00:00+00:00,2026-05-18T15:58:33+00:00,2026-05-18,5189,15,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,11501,1,#,מטרופולין,3,11501
144585979,8941491,1346665_170526,2026-05-18T15:15:00+00:00,2026-05-18T16:14:40+00:00,2026-05-18,5193,15,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,11501,2,#,מטרופולין,3,11501
